temperature	energy	order_param
5.00000000 	-889.00000000 	563.00000000 	
5.00000000 	-899.00000000 	565.00000000 	
5.00000000 	-871.00000000 	563.00000000 	
5.00000000 	-884.00000000 	566.00000000 	
5.00000000 	-882.00000000 	569.00000000 	
5.00000000 	-889.00000000 	570.00000000 	
5.00000000 	-894.00000000 	572.00000000 	
5.00000000 	-854.00000000 	568.00000000 	
5.00000000 	-849.00000000 	567.00000000 	
5.00000000 	-857.00000000 	569.00000000 	
5.00000000 	-869.00000000 	568.00000000 	
5.00000000 	-869.00000000 	571.00000000 	
5.00000000 	-862.00000000 	570.00000000 	
5.00000000 	-864.00000000 	567.00000000 	
5.00000000 	-856.00000000 	568.00000000 	
5.00000000 	-844.00000000 	566.00000000 	
5.00000000 	-846.00000000 	563.00000000 	
5.00000000 	-828.00000000 	561.00000000 	
5.00000000 	-816.00000000 	563.00000000 	
5.00000000 	-821.00000000 	564.00000000 	
5.00000000 	-841.00000000 	568.00000000 	
5.00000000 	-873.00000000 	570.00000000 	
5.00000000 	-874.00000000 	567.00000000 	
5.00000000 	-873.00000000 	570.00000000 	
5.00000000 	-874.00000000 	567.00000000 	
5.00000000 	-861.00000000 	561.00000000 	
5.00000000 	-865.00000000 	560.00000000 	
5.00000000 	-853.00000000 	561.00000000 	
5.00000000 	-841.00000000 	559.00000000 	
5.00000000 	-859.00000000 	561.00000000 	
5.00000000 	-868.00000000 	560.00000000 	
5.00000000 	-879.00000000 	566.00000000 	
5.00000000 	-887.00000000 	570.00000000 	
5.00000000 	-887.00000000 	569.00000000 	
5.00000000 	-914.00000000 	568.00000000 	
5.00000000 	-878.00000000 	564.00000000 	
5.00000000 	-855.00000000 	562.00000000 	
5.00000000 	-854.00000000 	563.00000000 	
5.00000000 	-848.00000000 	561.00000000 	
5.00000000 	-894.00000000 	567.00000000 	
5.00000000 	-886.00000000 	566.00000000 	
5.00000000 	-894.00000000 	567.00000000 	
5.00000000 	-894.00000000 	569.00000000 	
5.00000000 	-894.00000000 	567.00000000 	
5.00000000 	-877.00000000 	565.00000000 	
5.00000000 	-893.00000000 	563.00000000 	
5.00000000 	-883.00000000 	561.00000000 	
5.00000000 	-883.00000000 	563.00000000 	
5.00000000 	-885.00000000 	561.00000000 	
5.00000000 	-869.00000000 	559.00000000 	
5.00000000 	-867.00000000 	560.00000000 	
5.00000000 	-865.00000000 	562.00000000 	
5.00000000 	-876.00000000 	563.00000000 	
5.00000000 	-872.00000000 	565.00000000 	
5.00000000 	-828.00000000 	561.00000000 	
5.00000000 	-816.00000000 	559.00000000 	
5.00000000 	-771.00000000 	553.00000000 	
5.00000000 	-779.00000000 	551.00000000 	
5.00000000 	-780.00000000 	549.00000000 	
5.00000000 	-812.00000000 	551.00000000 	
5.00000000 	-815.00000000 	550.00000000 	
5.00000000 	-813.00000000 	548.00000000 	
5.00000000 	-809.00000000 	550.00000000 	
5.00000000 	-808.00000000 	552.00000000 	
5.00000000 	-808.00000000 	553.00000000 	
5.00000000 	-778.00000000 	547.00000000 	
5.00000000 	-792.00000000 	550.00000000 	
5.00000000 	-776.00000000 	549.00000000 	
5.00000000 	-792.00000000 	552.00000000 	
5.00000000 	-791.00000000 	554.00000000 	
5.00000000 	-799.00000000 	553.00000000 	
5.00000000 	-798.00000000 	554.00000000 	
5.00000000 	-829.00000000 	557.00000000 	
5.00000000 	-820.00000000 	555.00000000 	
5.00000000 	-880.00000000 	559.00000000 	
5.00000000 	-872.00000000 	557.00000000 	
5.00000000 	-844.00000000 	555.00000000 	
5.00000000 	-844.00000000 	554.00000000 	
5.00000000 	-828.00000000 	551.00000000 	
5.00000000 	-826.00000000 	554.00000000 	
5.00000000 	-825.00000000 	555.00000000 	
5.00000000 	-841.00000000 	556.00000000 	
5.00000000 	-829.00000000 	558.00000000 	
5.00000000 	-833.00000000 	557.00000000 	
5.00000000 	-841.00000000 	559.00000000 	
5.00000000 	-873.00000000 	561.00000000 	
5.00000000 	-889.00000000 	562.00000000 	
5.00000000 	-889.00000000 	560.00000000 	
5.00000000 	-857.00000000 	557.00000000 	
5.00000000 	-849.00000000 	559.00000000 	
5.00000000 	-851.00000000 	556.00000000 	
5.00000000 	-843.00000000 	558.00000000 	
5.00000000 	-828.00000000 	555.00000000 	
5.00000000 	-816.00000000 	554.00000000 	
5.00000000 	-833.00000000 	556.00000000 	
5.00000000 	-825.00000000 	554.00000000 	
5.00000000 	-829.00000000 	552.00000000 	
5.00000000 	-832.00000000 	553.00000000 	
5.00000000 	-836.00000000 	550.00000000 	
5.00000000 	-835.00000000 	553.00000000 	
5.00000000 	-828.00000000 	551.00000000 	
5.00000000 	-832.00000000 	552.00000000 	
5.00000000 	-871.00000000 	554.00000000 	
5.00000000 	-869.00000000 	555.00000000 	
5.00000000 	-881.00000000 	557.00000000 	
5.00000000 	-877.00000000 	558.00000000 	
5.00000000 	-905.00000000 	560.00000000 	
5.00000000 	-873.00000000 	557.00000000 	
5.00000000 	-871.00000000 	558.00000000 	
5.00000000 	-886.00000000 	561.00000000 	
5.00000000 	-884.00000000 	560.00000000 	
5.00000000 	-916.00000000 	563.00000000 	
5.00000000 	-914.00000000 	565.00000000 	
5.00000000 	-866.00000000 	564.00000000 	
5.00000000 	-850.00000000 	563.00000000 	
5.00000000 	-842.00000000 	565.00000000 	
5.00000000 	-850.00000000 	566.00000000 	
5.00000000 	-838.00000000 	567.00000000 	
5.00000000 	-834.00000000 	568.00000000 	
5.00000000 	-825.00000000 	566.00000000 	
5.00000000 	-823.00000000 	567.00000000 	
5.00000000 	-824.00000000 	566.00000000 	
5.00000000 	-826.00000000 	563.00000000 	
5.00000000 	-825.00000000 	566.00000000 	
5.00000000 	-853.00000000 	568.00000000 	
5.00000000 	-853.00000000 	569.00000000 	
5.00000000 	-869.00000000 	571.00000000 	
5.00000000 	-853.00000000 	570.00000000 	
5.00000000 	-867.00000000 	573.00000000 	
5.00000000 	-872.00000000 	574.00000000 	
5.00000000 	-879.00000000 	576.00000000 	
5.00000000 	-863.00000000 	574.00000000 	
5.00000000 	-875.00000000 	572.00000000 	
5.00000000 	-898.00000000 	573.00000000 	
5.00000000 	-891.00000000 	572.00000000 	
5.00000000 	-884.00000000 	571.00000000 	
5.00000000 	-916.00000000 	573.00000000 	
5.00000000 	-893.00000000 	572.00000000 	
5.00000000 	-893.00000000 	574.00000000 	
5.00000000 	-895.00000000 	571.00000000 	
5.00000000 	-911.00000000 	572.00000000 	
5.00000000 	-879.00000000 	571.00000000 	
5.00000000 	-881.00000000 	570.00000000 	
5.00000000 	-891.00000000 	571.00000000 	
5.00000000 	-905.00000000 	573.00000000 	
5.00000000 	-899.00000000 	571.00000000 	
5.00000000 	-868.00000000 	568.00000000 	
5.00000000 	-870.00000000 	569.00000000 	
5.00000000 	-870.00000000 	570.00000000 	
5.00000000 	-814.00000000 	566.00000000 	
5.00000000 	-807.00000000 	564.00000000 	
5.00000000 	-812.00000000 	565.00000000 	
5.00000000 	-844.00000000 	567.00000000 	
5.00000000 	-839.00000000 	566.00000000 	
5.00000000 	-825.00000000 	565.00000000 	
5.00000000 	-828.00000000 	566.00000000 	
5.00000000 	-812.00000000 	564.00000000 	
5.00000000 	-805.00000000 	562.00000000 	
5.00000000 	-819.00000000 	564.00000000 	
5.00000000 	-820.00000000 	562.00000000 	
5.00000000 	-852.00000000 	563.00000000 	
5.00000000 	-854.00000000 	564.00000000 	
5.00000000 	-857.00000000 	565.00000000 	
5.00000000 	-825.00000000 	563.00000000 	
5.00000000 	-837.00000000 	565.00000000 	
5.00000000 	-838.00000000 	566.00000000 	
5.00000000 	-843.00000000 	568.00000000 	
5.00000000 	-816.00000000 	569.00000000 	
5.00000000 	-800.00000000 	568.00000000 	
5.00000000 	-800.00000000 	567.00000000 	
5.00000000 	-800.00000000 	569.00000000 	
5.00000000 	-768.00000000 	568.00000000 	
5.00000000 	-780.00000000 	569.00000000 	
5.00000000 	-772.00000000 	567.00000000 	
5.00000000 	-758.00000000 	561.00000000 	
5.00000000 	-781.00000000 	562.00000000 	
5.00000000 	-774.00000000 	561.00000000 	
5.00000000 	-766.00000000 	562.00000000 	
5.00000000 	-735.00000000 	559.00000000 	
5.00000000 	-736.00000000 	558.00000000 	
5.00000000 	-727.00000000 	557.00000000 	
5.00000000 	-724.00000000 	556.00000000 	
5.00000000 	-692.00000000 	554.00000000 	
5.00000000 	-712.00000000 	552.00000000 	
5.00000000 	-727.00000000 	555.00000000 	
5.00000000 	-743.00000000 	556.00000000 	
5.00000000 	-752.00000000 	557.00000000 	
5.00000000 	-754.00000000 	556.00000000 	
5.00000000 	-754.00000000 	555.00000000 	
5.00000000 	-755.00000000 	552.00000000 	
5.00000000 	-769.00000000 	555.00000000 	
5.00000000 	-761.00000000 	553.00000000 	
5.00000000 	-793.00000000 	555.00000000 	
5.00000000 	-807.00000000 	561.00000000 	
5.00000000 	-792.00000000 	558.00000000 	
5.00000000 	-800.00000000 	560.00000000 	
5.00000000 	-777.00000000 	559.00000000 	
5.00000000 	-773.00000000 	561.00000000 	
5.00000000 	-755.00000000 	560.00000000 	
5.00000000 	-770.00000000 	563.00000000 	
5.00000000 	-756.00000000 	557.00000000 	
5.00000000 	-781.00000000 	561.00000000 	
5.00000000 	-733.00000000 	560.00000000 	
5.00000000 	-764.00000000 	563.00000000 	
5.00000000 	-755.00000000 	562.00000000 	
5.00000000 	-740.00000000 	559.00000000 	
5.00000000 	-740.00000000 	557.00000000 	
5.00000000 	-739.00000000 	558.00000000 	
5.00000000 	-738.00000000 	561.00000000 	
5.00000000 	-735.00000000 	560.00000000 	
5.00000000 	-718.00000000 	558.00000000 	
5.00000000 	-723.00000000 	559.00000000 	
5.00000000 	-721.00000000 	562.00000000 	
5.00000000 	-753.00000000 	564.00000000 	
5.00000000 	-753.00000000 	562.00000000 	
5.00000000 	-784.00000000 	565.00000000 	
5.00000000 	-802.00000000 	566.00000000 	
5.00000000 	-803.00000000 	564.00000000 	
5.00000000 	-830.00000000 	565.00000000 	
5.00000000 	-829.00000000 	568.00000000 	
5.00000000 	-836.00000000 	570.00000000 	
5.00000000 	-834.00000000 	569.00000000 	
5.00000000 	-846.00000000 	571.00000000 	
5.00000000 	-818.00000000 	569.00000000 	
5.00000000 	-818.00000000 	567.00000000 	
5.00000000 	-820.00000000 	564.00000000 	
5.00000000 	-802.00000000 	563.00000000 	
5.00000000 	-770.00000000 	561.00000000 	
5.00000000 	-766.00000000 	560.00000000 	
5.00000000 	-767.00000000 	559.00000000 	
5.00000000 	-783.00000000 	562.00000000 	
5.00000000 	-790.00000000 	563.00000000 	
5.00000000 	-787.00000000 	566.00000000 	
5.00000000 	-773.00000000 	563.00000000 	
5.00000000 	-770.00000000 	565.00000000 	
5.00000000 	-752.00000000 	563.00000000 	
5.00000000 	-760.00000000 	564.00000000 	
5.00000000 	-774.00000000 	565.00000000 	
5.00000000 	-755.00000000 	563.00000000 	
5.00000000 	-748.00000000 	562.00000000 	
5.00000000 	-767.00000000 	564.00000000 	
5.00000000 	-769.00000000 	562.00000000 	
5.00000000 	-757.00000000 	561.00000000 	
5.00000000 	-765.00000000 	559.00000000 	
5.00000000 	-796.00000000 	562.00000000 	
5.00000000 	-766.00000000 	560.00000000 	
5.00000000 	-774.00000000 	561.00000000 	
5.00000000 	-770.00000000 	560.00000000 	
5.00000000 	-768.00000000 	558.00000000 	
5.00000000 	-769.00000000 	559.00000000 	
5.00000000 	-770.00000000 	557.00000000 	
5.00000000 	-793.00000000 	558.00000000 	
5.00000000 	-861.00000000 	566.00000000 	
5.00000000 	-850.00000000 	564.00000000 	
5.00000000 	-877.00000000 	565.00000000 	
5.00000000 	-872.00000000 	562.00000000 	
5.00000000 	-863.00000000 	563.00000000 	
5.00000000 	-863.00000000 	561.00000000 	
5.00000000 	-862.00000000 	563.00000000 	
5.00000000 	-868.00000000 	567.00000000 	
5.00000000 	-850.00000000 	566.00000000 	
5.00000000 	-878.00000000 	568.00000000 	
5.00000000 	-855.00000000 	567.00000000 	
5.00000000 	-837.00000000 	568.00000000 	
5.00000000 	-845.00000000 	566.00000000 	
5.00000000 	-869.00000000 	568.00000000 	
5.00000000 	-867.00000000 	569.00000000 	
5.00000000 	-883.00000000 	570.00000000 	
5.00000000 	-890.00000000 	571.00000000 	
5.00000000 	-905.00000000 	574.00000000 	
5.00000000 	-917.00000000 	572.00000000 	
5.00000000 	-935.00000000 	574.00000000 	
5.00000000 	-944.00000000 	573.00000000 	
5.00000000 	-976.00000000 	574.00000000 	
5.00000000 	-977.00000000 	575.00000000 	
5.00000000 	-979.00000000 	573.00000000 	
5.00000000 	-984.00000000 	575.00000000 	
5.00000000 	-977.00000000 	573.00000000 	
5.00000000 	-981.00000000 	572.00000000 	
5.00000000 	-970.00000000 	570.00000000 	
5.00000000 	-961.00000000 	568.00000000 	
5.00000000 	-968.00000000 	570.00000000 	
5.00000000 	-967.00000000 	573.00000000 	
5.00000000 	-992.00000000 	577.00000000 	
5.00000000 	-994.00000000 	574.00000000 	
5.00000000 	-1010.00000000 	576.00000000 	
5.00000000 	-1010.00000000 	573.00000000 	
5.00000000 	-1012.00000000 	574.00000000 	
5.00000000 	-1012.00000000 	575.00000000 	
5.00000000 	-984.00000000 	573.00000000 	
5.00000000 	-984.00000000 	570.00000000 	
5.00000000 	-980.00000000 	572.00000000 	
5.00000000 	-978.00000000 	573.00000000 	
5.00000000 	-942.00000000 	569.00000000 	
5.00000000 	-950.00000000 	570.00000000 	
5.00000000 	-941.00000000 	571.00000000 	
5.00000000 	-946.00000000 	572.00000000 	
5.00000000 	-942.00000000 	571.00000000 	
5.00000000 	-941.00000000 	574.00000000 	
5.00000000 	-953.00000000 	575.00000000 	
5.00000000 	-963.00000000 	576.00000000 	
5.00000000 	-965.00000000 	573.00000000 	
5.00000000 	-982.00000000 	575.00000000 	
5.00000000 	-1018.00000000 	579.00000000 	
5.00000000 	-1010.00000000 	578.00000000 	
5.00000000 	-1028.00000000 	580.00000000 	
5.00000000 	-1051.00000000 	581.00000000 	
5.00000000 	-1074.00000000 	582.00000000 	
5.00000000 	-1074.00000000 	585.00000000 	
5.00000000 	-1092.00000000 	586.00000000 	
5.00000000 	-1092.00000000 	588.00000000 	
5.00000000 	-1096.00000000 	587.00000000 	
5.00000000 	-1087.00000000 	586.00000000 	
5.00000000 	-1097.00000000 	587.00000000 	
5.00000000 	-1092.00000000 	586.00000000 	
5.00000000 	-1092.00000000 	583.00000000 	
5.00000000 	-1101.00000000 	585.00000000 	
5.00000000 	-1093.00000000 	583.00000000 	
5.00000000 	-1097.00000000 	584.00000000 	
5.00000000 	-1097.00000000 	582.00000000 	
5.00000000 	-1107.00000000 	584.00000000 	
5.00000000 	-1119.00000000 	590.00000000 	
5.00000000 	-1090.00000000 	584.00000000 	
5.00000000 	-1088.00000000 	583.00000000 	
5.00000000 	-1074.00000000 	581.00000000 	
5.00000000 	-1070.00000000 	583.00000000 	
5.00000000 	-1060.00000000 	582.00000000 	
5.00000000 	-1024.00000000 	578.00000000 	
5.00000000 	-993.00000000 	575.00000000 	
5.00000000 	-992.00000000 	576.00000000 	
5.00000000 	-984.00000000 	574.00000000 	
5.00000000 	-975.00000000 	575.00000000 	
5.00000000 	-973.00000000 	578.00000000 	
5.00000000 	-972.00000000 	580.00000000 	
5.00000000 	-960.00000000 	578.00000000 	
5.00000000 	-990.00000000 	580.00000000 	
5.00000000 	-1018.00000000 	582.00000000 	
5.00000000 	-1045.00000000 	581.00000000 	
5.00000000 	-1027.00000000 	582.00000000 	
5.00000000 	-1045.00000000 	584.00000000 	
5.00000000 	-1053.00000000 	586.00000000 	
5.00000000 	-1053.00000000 	583.00000000 	
5.00000000 	-1063.00000000 	585.00000000 	
5.00000000 	-1095.00000000 	587.00000000 	
5.00000000 	-1102.00000000 	588.00000000 	
5.00000000 	-1109.00000000 	590.00000000 	
5.00000000 	-1104.00000000 	589.00000000 	
5.00000000 	-1101.00000000 	590.00000000 	
5.00000000 	-1140.00000000 	592.00000000 	
5.00000000 	-1122.00000000 	593.00000000 	
5.00000000 	-1126.00000000 	591.00000000 	
5.00000000 	-1122.00000000 	590.00000000 	
5.00000000 	-1113.00000000 	588.00000000 	
5.00000000 	-1080.00000000 	582.00000000 	
5.00000000 	-1079.00000000 	580.00000000 	
5.00000000 	-1091.00000000 	582.00000000 	
5.00000000 	-1084.00000000 	580.00000000 	
5.00000000 	-1068.00000000 	579.00000000 	
5.00000000 	-1065.00000000 	578.00000000 	
5.00000000 	-1092.00000000 	580.00000000 	
5.00000000 	-1095.00000000 	579.00000000 	
5.00000000 	-1114.00000000 	581.00000000 	
5.00000000 	-1107.00000000 	580.00000000 	
5.00000000 	-1084.00000000 	578.00000000 	
5.00000000 	-1076.00000000 	577.00000000 	
5.00000000 	-1044.00000000 	575.00000000 	
5.00000000 	-1035.00000000 	576.00000000 	
5.00000000 	-1021.00000000 	575.00000000 	
5.00000000 	-1022.00000000 	574.00000000 	
5.00000000 	-1078.00000000 	580.00000000 	
5.00000000 	-1083.00000000 	581.00000000 	
5.00000000 	-1115.00000000 	583.00000000 	
5.00000000 	-1107.00000000 	581.00000000 	
5.00000000 	-1091.00000000 	579.00000000 	
5.00000000 	-1099.00000000 	581.00000000 	
5.00000000 	-1138.00000000 	582.00000000 	
5.00000000 	-1170.00000000 	585.00000000 	
5.00000000 	-1156.00000000 	582.00000000 	
5.00000000 	-1142.00000000 	579.00000000 	
5.00000000 	-1144.00000000 	578.00000000 	
5.00000000 	-1144.00000000 	577.00000000 	
5.00000000 	-1172.00000000 	579.00000000 	
5.00000000 	-1149.00000000 	577.00000000 	
5.00000000 	-1145.00000000 	575.00000000 	
5.00000000 	-1168.00000000 	576.00000000 	
5.00000000 	-1160.00000000 	574.00000000 	
5.00000000 	-1163.00000000 	575.00000000 	
5.00000000 	-1170.00000000 	577.00000000 	
5.00000000 	-1118.00000000 	571.00000000 	
5.00000000 	-1127.00000000 	573.00000000 	
5.00000000 	-1123.00000000 	574.00000000 	
5.00000000 	-1132.00000000 	575.00000000 	
5.00000000 	-1072.00000000 	571.00000000 	
5.00000000 	-1044.00000000 	569.00000000 	
5.00000000 	-1081.00000000 	572.00000000 	
5.00000000 	-1085.00000000 	573.00000000 	
5.00000000 	-1069.00000000 	572.00000000 	
5.00000000 	-1061.00000000 	571.00000000 	
5.00000000 	-1085.00000000 	575.00000000 	
5.00000000 	-1117.00000000 	577.00000000 	
5.00000000 	-1101.00000000 	574.00000000 	
5.00000000 	-1089.00000000 	572.00000000 	
5.00000000 	-1107.00000000 	574.00000000 	
5.00000000 	-1100.00000000 	573.00000000 	
5.00000000 	-1075.00000000 	569.00000000 	
5.00000000 	-1084.00000000 	568.00000000 	
5.00000000 	-1079.00000000 	566.00000000 	
5.00000000 	-1048.00000000 	563.00000000 	
5.00000000 	-1016.00000000 	561.00000000 	
5.00000000 	-993.00000000 	557.00000000 	
5.00000000 	-1000.00000000 	559.00000000 	
5.00000000 	-1008.00000000 	557.00000000 	
5.00000000 	-1015.00000000 	558.00000000 	
5.00000000 	-1029.00000000 	559.00000000 	
5.00000000 	-1009.00000000 	555.00000000 	
5.00000000 	-1010.00000000 	557.00000000 	
5.00000000 	-1008.00000000 	555.00000000 	
5.00000000 	-976.00000000 	554.00000000 	
5.00000000 	-976.00000000 	556.00000000 	
5.00000000 	-977.00000000 	555.00000000 	
5.00000000 	-991.00000000 	558.00000000 	
5.00000000 	-1019.00000000 	560.00000000 	
5.00000000 	-1057.00000000 	567.00000000 	
5.00000000 	-1050.00000000 	565.00000000 	
5.00000000 	-1020.00000000 	559.00000000 	
5.00000000 	-1018.00000000 	561.00000000 	
5.00000000 	-1032.00000000 	564.00000000 	
5.00000000 	-1020.00000000 	565.00000000 	
5.00000000 	-1016.00000000 	567.00000000 	
5.00000000 	-1000.00000000 	566.00000000 	
5.00000000 	-1001.00000000 	567.00000000 	
5.00000000 	-1029.00000000 	571.00000000 	
5.00000000 	-1028.00000000 	572.00000000 	
5.00000000 	-1000.00000000 	566.00000000 	
5.00000000 	-1009.00000000 	567.00000000 	
5.00000000 	-993.00000000 	564.00000000 	
5.00000000 	-991.00000000 	567.00000000 	
5.00000000 	-1037.00000000 	573.00000000 	
5.00000000 	-1046.00000000 	572.00000000 	
5.00000000 	-1064.00000000 	574.00000000 	
5.00000000 	-1076.00000000 	577.00000000 	
5.00000000 	-1058.00000000 	575.00000000 	
5.00000000 	-1066.00000000 	577.00000000 	
5.00000000 	-1128.00000000 	579.00000000 	
5.00000000 	-1100.00000000 	577.00000000 	
5.00000000 	-1100.00000000 	579.00000000 	
5.00000000 	-1097.00000000 	578.00000000 	
5.00000000 	-1083.00000000 	576.00000000 	
5.00000000 	-1083.00000000 	577.00000000 	
5.00000000 	-1086.00000000 	578.00000000 	
5.00000000 	-1054.00000000 	575.00000000 	
5.00000000 	-1053.00000000 	576.00000000 	
5.00000000 	-1043.00000000 	574.00000000 	
5.00000000 	-1091.00000000 	576.00000000 	
5.00000000 	-1099.00000000 	575.00000000 	
5.00000000 	-1085.00000000 	572.00000000 	
5.00000000 	-1078.00000000 	570.00000000 	
5.00000000 	-1081.00000000 	568.00000000 	
5.00000000 	-1076.00000000 	566.00000000 	
5.00000000 	-1094.00000000 	567.00000000 	
5.00000000 	-1093.00000000 	566.00000000 	
5.00000000 	-1093.00000000 	568.00000000 	
5.00000000 	-1109.00000000 	567.00000000 	
5.00000000 	-1132.00000000 	568.00000000 	
5.00000000 	-1136.00000000 	566.00000000 	
5.00000000 	-1154.00000000 	568.00000000 	
5.00000000 	-1138.00000000 	564.00000000 	
5.00000000 	-1129.00000000 	563.00000000 	
5.00000000 	-1125.00000000 	565.00000000 	
5.00000000 	-1113.00000000 	566.00000000 	
5.00000000 	-1104.00000000 	564.00000000 	
5.00000000 	-1092.00000000 	562.00000000 	
5.00000000 	-1074.00000000 	563.00000000 	
5.00000000 	-1089.00000000 	567.00000000 	
5.00000000 	-1091.00000000 	568.00000000 	
5.00000000 	-992.00000000 	564.00000000 	
5.00000000 	-1000.00000000 	566.00000000 	
5.00000000 	-1000.00000000 	567.00000000 	
5.00000000 	-992.00000000 	566.00000000 	
5.00000000 	-974.00000000 	564.00000000 	
5.00000000 	-973.00000000 	567.00000000 	
5.00000000 	-975.00000000 	565.00000000 	
5.00000000 	-984.00000000 	566.00000000 	
5.00000000 	-976.00000000 	567.00000000 	
5.00000000 	-978.00000000 	564.00000000 	
5.00000000 	-983.00000000 	566.00000000 	
5.00000000 	-992.00000000 	567.00000000 	
5.00000000 	-1000.00000000 	566.00000000 	
5.00000000 	-989.00000000 	565.00000000 	
5.00000000 	-1021.00000000 	566.00000000 	
5.00000000 	-1025.00000000 	564.00000000 	
5.00000000 	-1022.00000000 	563.00000000 	
5.00000000 	-1007.00000000 	560.00000000 	
5.00000000 	-1019.00000000 	562.00000000 	
5.00000000 	-1003.00000000 	558.00000000 	
5.00000000 	-1000.00000000 	561.00000000 	
5.00000000 	-982.00000000 	562.00000000 	
5.00000000 	-981.00000000 	561.00000000 	
5.00000000 	-1000.00000000 	564.00000000 	
5.00000000 	-1018.00000000 	565.00000000 	
5.00000000 	-1016.00000000 	566.00000000 	
5.00000000 	-1043.00000000 	565.00000000 	
5.00000000 	-1061.00000000 	566.00000000 	
5.00000000 	-1030.00000000 	563.00000000 	
5.00000000 	-1000.00000000 	561.00000000 	
5.00000000 	-973.00000000 	559.00000000 	
5.00000000 	-969.00000000 	561.00000000 	
5.00000000 	-996.00000000 	567.00000000 	
5.00000000 	-1004.00000000 	569.00000000 	
5.00000000 	-1011.00000000 	570.00000000 	
5.00000000 	-1022.00000000 	569.00000000 	
5.00000000 	-1006.00000000 	566.00000000 	
5.00000000 	-1008.00000000 	567.00000000 	
5.00000000 	-1004.00000000 	563.00000000 	
5.00000000 	-1036.00000000 	565.00000000 	
5.00000000 	-1022.00000000 	563.00000000 	
5.00000000 	-1031.00000000 	562.00000000 	
5.00000000 	-1035.00000000 	561.00000000 	
5.00000000 	-987.00000000 	559.00000000 	
5.00000000 	-1003.00000000 	562.00000000 	
5.00000000 	-971.00000000 	559.00000000 	
5.00000000 	-970.00000000 	560.00000000 	
5.00000000 	-982.00000000 	562.00000000 	
5.00000000 	-984.00000000 	559.00000000 	
5.00000000 	-966.00000000 	558.00000000 	
5.00000000 	-965.00000000 	560.00000000 	
5.00000000 	-947.00000000 	561.00000000 	
5.00000000 	-963.00000000 	563.00000000 	
5.00000000 	-950.00000000 	561.00000000 	
5.00000000 	-976.00000000 	563.00000000 	
5.00000000 	-967.00000000 	561.00000000 	
5.00000000 	-980.00000000 	563.00000000 	
5.00000000 	-965.00000000 	561.00000000 	
5.00000000 	-1004.00000000 	563.00000000 	
5.00000000 	-1003.00000000 	565.00000000 	
5.00000000 	-1006.00000000 	566.00000000 	
5.00000000 	-1004.00000000 	569.00000000 	
5.00000000 	-995.00000000 	567.00000000 	
5.00000000 	-998.00000000 	565.00000000 	
5.00000000 	-998.00000000 	566.00000000 	
5.00000000 	-982.00000000 	565.00000000 	
5.00000000 	-998.00000000 	566.00000000 	
5.00000000 	-1002.00000000 	564.00000000 	
5.00000000 	-1014.00000000 	562.00000000 	
5.00000000 	-1022.00000000 	564.00000000 	
5.00000000 	-1013.00000000 	562.00000000 	
5.00000000 	-1007.00000000 	560.00000000 	
5.00000000 	-1007.00000000 	564.00000000 	
