temperature	energy	order
5.00000000 	-25.11971337 	10.00000000 	
5.00000000 	-24.33105012 	11.53256259 	
5.00000000 	-22.53885534 	13.00000000 	
5.00000000 	-22.53885534 	13.00000000 	
5.00000000 	-19.46792233 	13.11487705 	
5.00000000 	-21.16601049 	11.53256259 	
5.00000000 	-21.16601049 	11.53256259 	
5.00000000 	-21.16601049 	11.53256259 	
5.00000000 	-21.16601049 	11.53256259 	
5.00000000 	-20.66397832 	13.00000000 	
5.00000000 	-21.16601049 	13.11487705 	
5.00000000 	-21.16601049 	13.11487705 	
5.00000000 	-21.16601049 	13.11487705 	
5.00000000 	-21.16601049 	13.11487705 	
5.00000000 	-21.16601049 	13.11487705 	
5.00000000 	-21.16601049 	13.11487705 	
5.00000000 	-22.33830790 	11.53256259 	
5.00000000 	-23.51595203 	10.14889157 	
5.00000000 	-22.60530911 	8.88819442 	
5.00000000 	-22.60530911 	8.88819442 	
5.00000000 	-21.65640783 	7.81024968 	
5.00000000 	-23.38803113 	7.00000000 	
5.00000000 	-24.26932220 	7.81024968 	
5.00000000 	-24.26932220 	7.81024968 	
5.00000000 	-22.53885534 	6.08276253 	
5.00000000 	-22.53885534 	6.08276253 	
5.00000000 	-22.53885534 	6.08276253 	
5.00000000 	-22.53885534 	6.08276253 	
5.00000000 	-21.65640783 	7.81024968 	
5.00000000 	-21.65640783 	7.81024968 	
5.00000000 	-21.65640783 	7.81024968 	
5.00000000 	-22.86919325 	8.71779789 	
5.00000000 	-22.86919325 	8.71779789 	
5.00000000 	-22.86919325 	8.71779789 	
5.00000000 	-24.57641145 	7.81024968 	
5.00000000 	-25.70992026 	8.88819442 	
5.00000000 	-25.70992026 	8.88819442 	
5.00000000 	-25.70992026 	8.88819442 	
5.00000000 	-25.70992026 	8.88819442 	
5.00000000 	-25.70992026 	8.88819442 	
5.00000000 	-26.90724809 	10.14889157 	
5.00000000 	-27.40437921 	10.58300524 	
5.00000000 	-27.40437921 	10.58300524 	
5.00000000 	-27.40437921 	10.58300524 	
5.00000000 	-27.40437921 	10.58300524 	
5.00000000 	-29.10326442 	10.14889157 	
5.00000000 	-29.10326442 	10.14889157 	
5.00000000 	-29.10326442 	10.14889157 	
5.00000000 	-29.46183973 	10.00000000 	
5.00000000 	-29.46183973 	10.00000000 	
5.00000000 	-29.46183973 	10.00000000 	
5.00000000 	-29.46183973 	10.00000000 	
5.00000000 	-29.46183973 	10.00000000 	
5.00000000 	-29.46183973 	10.00000000 	
5.00000000 	-30.26549190 	8.54400375 	
5.00000000 	-30.26549190 	8.54400375 	
5.00000000 	-32.74141109 	10.14889157 	
5.00000000 	-32.74141109 	10.14889157 	
5.00000000 	-34.39476704 	11.78982612 	
5.00000000 	-33.15116891 	11.53256259 	
5.00000000 	-33.15116891 	11.53256259 	
5.00000000 	-33.15116891 	11.53256259 	
5.00000000 	-29.46183973 	13.00000000 	
5.00000000 	-30.80584360 	13.11487705 	
5.00000000 	-36.51027253 	14.52583905 	
5.00000000 	-36.51027253 	14.52583905 	
5.00000000 	-36.75595190 	13.11487705 	
5.00000000 	-36.75595190 	13.11487705 	
5.00000000 	-40.26164428 	11.78982612 	
5.00000000 	-42.72001873 	10.14889157 	
5.00000000 	-38.15756806 	10.58300524 	
5.00000000 	-38.15756806 	10.58300524 	
5.00000000 	-36.59234893 	8.88819442 	
5.00000000 	-33.77869151 	9.53939201 	
5.00000000 	-33.77869151 	9.53939201 	
5.00000000 	-33.77869151 	9.53939201 	
5.00000000 	-32.00000000 	8.71779789 	
5.00000000 	-32.00000000 	8.71779789 	
5.00000000 	-32.00000000 	8.71779789 	
5.00000000 	-32.00000000 	8.71779789 	
5.00000000 	-33.51119216 	9.53939201 	
5.00000000 	-33.51119216 	9.53939201 	
5.00000000 	-32.04684072 	10.44030651 	
5.00000000 	-32.04684072 	10.44030651 	
5.00000000 	-32.04684072 	10.44030651 	
5.00000000 	-30.61045573 	8.71779789 	
5.00000000 	-33.51119216 	10.44030651 	
5.00000000 	-35.17101079 	9.53939201 	
5.00000000 	-35.17101079 	9.53939201 	
5.00000000 	-35.17101079 	9.53939201 	
5.00000000 	-35.17101079 	9.53939201 	
5.00000000 	-35.17101079 	9.53939201 	
5.00000000 	-35.17101079 	9.53939201 	
5.00000000 	-29.00000000 	8.88819442 	
5.00000000 	-29.20616373 	7.81024968 	
5.00000000 	-32.00000000 	8.88819442 	
5.00000000 	-30.51229260 	8.54400375 	
5.00000000 	-32.04684072 	10.14889157 	
5.00000000 	-32.04684072 	10.14889157 	
5.00000000 	-32.04684072 	10.14889157 	
5.00000000 	-32.00000000 	11.78982612 	
5.00000000 	-32.00000000 	11.78982612 	
5.00000000 	-32.00000000 	11.78982612 	
5.00000000 	-32.00000000 	11.78982612 	
5.00000000 	-33.51119216 	13.45362405 	
5.00000000 	-32.00000000 	11.78982612 	
5.00000000 	-35.17101079 	13.45362405 	
5.00000000 	-36.75595190 	13.11487705 	
5.00000000 	-36.75595190 	13.11487705 	
5.00000000 	-36.75595190 	13.11487705 	
5.00000000 	-34.39476704 	11.78982612 	
5.00000000 	-34.39476704 	11.78982612 	
5.00000000 	-35.34119409 	13.45362405 	
5.00000000 	-35.34119409 	13.45362405 	
5.00000000 	-39.35733731 	12.28820573 	
5.00000000 	-36.51027253 	11.26942767 	
5.00000000 	-34.21987726 	12.16552506 	
5.00000000 	-34.21987726 	12.16552506 	
5.00000000 	-34.21987726 	12.16552506 	
5.00000000 	-34.21987726 	12.16552506 	
5.00000000 	-34.21987726 	12.16552506 	
5.00000000 	-37.32291521 	13.22875656 	
5.00000000 	-37.32291521 	13.22875656 	
5.00000000 	-37.32291521 	13.22875656 	
5.00000000 	-38.31448812 	13.89244399 	
5.00000000 	-31.43246729 	14.93318452 	
5.00000000 	-28.58321186 	13.89244399 	
5.00000000 	-28.58321186 	13.89244399 	
5.00000000 	-33.15116891 	13.00000000 	
5.00000000 	-31.48015248 	13.89244399 	
5.00000000 	-32.51153641 	13.22875656 	
5.00000000 	-32.51153641 	13.22875656 	
5.00000000 	-33.15116891 	11.53256259 	
5.00000000 	-33.15116891 	11.53256259 	
5.00000000 	-34.87119155 	10.44030651 	
5.00000000 	-34.87119155 	10.44030651 	
5.00000000 	-34.21987726 	9.53939201 	
5.00000000 	-32.51153641 	10.44030651 	
5.00000000 	-32.51153641 	10.44030651 	
5.00000000 	-30.80584360 	11.53256259 	
5.00000000 	-30.80584360 	11.53256259 	
5.00000000 	-30.80584360 	11.53256259 	
5.00000000 	-30.80584360 	11.53256259 	
5.00000000 	-32.51153641 	13.22875656 	
5.00000000 	-34.21987726 	14.93318452 	
5.00000000 	-34.21987726 	14.93318452 	
5.00000000 	-34.21987726 	14.93318452 	
5.00000000 	-36.51027253 	13.89244399 	
5.00000000 	-38.19685851 	13.00000000 	
5.00000000 	-38.19685851 	13.00000000 	
5.00000000 	-38.19685851 	13.00000000 	
5.00000000 	-38.19685851 	13.00000000 	
5.00000000 	-38.19685851 	13.00000000 	
5.00000000 	-38.19685851 	13.00000000 	
5.00000000 	-38.74274126 	11.26942767 	
5.00000000 	-37.04051835 	12.28820573 	
5.00000000 	-33.15116891 	11.78982612 	
5.00000000 	-32.14031736 	13.45362405 	
5.00000000 	-32.14031736 	13.45362405 	
5.00000000 	-32.14031736 	13.45362405 	
5.00000000 	-32.14031736 	13.45362405 	
5.00000000 	-32.14031736 	13.45362405 	
5.00000000 	-32.14031736 	13.45362405 	
5.00000000 	-35.51056181 	14.73091986 	
5.00000000 	-35.51056181 	14.73091986 	
5.00000000 	-35.51056181 	14.73091986 	
5.00000000 	-36.38681080 	15.13274595 	
5.00000000 	-36.38681080 	15.13274595 	
5.00000000 	-34.65544690 	15.71623365 	
5.00000000 	-34.65544690 	15.71623365 	
5.00000000 	-36.38681080 	15.13274595 	
5.00000000 	-39.88734135 	15.71623365 	
5.00000000 	-39.88734135 	15.71623365 	
5.00000000 	-38.11823711 	14.00000000 	
5.00000000 	-36.38681080 	12.28820573 	
5.00000000 	-37.32291521 	13.45362405 	
5.00000000 	-37.32291521 	13.45362405 	
5.00000000 	-37.32291521 	13.45362405 	
5.00000000 	-37.32291521 	13.45362405 	
5.00000000 	-36.38681080 	13.11487705 	
5.00000000 	-36.38681080 	13.11487705 	
5.00000000 	-34.87119155 	13.45362405 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-35.67912555 	14.00000000 	
5.00000000 	-35.67912555 	14.00000000 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-33.77869151 	12.28820573 	
5.00000000 	-35.67912555 	11.78982612 	
5.00000000 	-34.69870315 	13.45362405 	
5.00000000 	-34.69870315 	13.45362405 	
5.00000000 	-35.51056181 	14.73091986 	
5.00000000 	-35.51056181 	14.73091986 	
5.00000000 	-36.42801120 	13.11487705 	
5.00000000 	-35.67912555 	14.73091986 	
5.00000000 	-35.67912555 	14.73091986 	
5.00000000 	-40.14971980 	14.52583905 	
5.00000000 	-40.14971980 	14.52583905 	
5.00000000 	-40.14971980 	14.52583905 	
5.00000000 	-39.50949253 	14.52583905 	
5.00000000 	-42.57933771 	16.09347694 	
5.00000000 	-42.57933771 	16.09347694 	
5.00000000 	-42.57933771 	16.09347694 	
5.00000000 	-42.57933771 	16.09347694 	
5.00000000 	-42.57933771 	16.09347694 	
5.00000000 	-41.61730409 	17.52141547 	
5.00000000 	-42.50882261 	19.07878403 	
5.00000000 	-42.50882261 	19.07878403 	
5.00000000 	-41.76122604 	20.51828453 	
5.00000000 	-41.76122604 	20.51828453 	
5.00000000 	-41.76122604 	20.51828453 	
5.00000000 	-43.31281566 	22.00000000 	
5.00000000 	-43.31281566 	22.00000000 	
5.00000000 	-42.50882261 	22.06807649 	
5.00000000 	-42.50882261 	22.06807649 	
5.00000000 	-40.77989701 	22.00000000 	
5.00000000 	-40.77989701 	22.00000000 	
5.00000000 	-39.05124838 	20.51828453 	
5.00000000 	-35.51056181 	19.00000000 	
5.00000000 	-35.51056181 	19.00000000 	
5.00000000 	-35.51056181 	19.00000000 	
5.00000000 	-34.65544690 	17.52141547 	
5.00000000 	-34.65544690 	17.52141547 	
5.00000000 	-34.65544690 	17.52141547 	
5.00000000 	-34.65544690 	17.52141547 	
5.00000000 	-35.51056181 	17.69180601 	
5.00000000 	-36.59234893 	16.09347694 	
5.00000000 	-36.59234893 	16.09347694 	
5.00000000 	-36.59234893 	16.09347694 	
5.00000000 	-35.34119409 	14.52583905 	
5.00000000 	-34.82814953 	14.52583905 	
5.00000000 	-33.64520768 	16.00000000 	
5.00000000 	-33.64520768 	16.00000000 	
5.00000000 	-32.74141109 	17.52141547 	
5.00000000 	-32.74141109 	17.52141547 	
5.00000000 	-32.18695388 	16.09347694 	
5.00000000 	-32.18695388 	16.09347694 	
5.00000000 	-30.51229260 	16.37070554 	
5.00000000 	-30.51229260 	16.37070554 	
5.00000000 	-30.51229260 	16.37070554 	
5.00000000 	-32.04684072 	18.02775638 	
5.00000000 	-29.46183973 	19.69771560 	
5.00000000 	-29.46183973 	19.69771560 	
5.00000000 	-34.04408906 	21.37755833 	
5.00000000 	-35.38361203 	19.69771560 	
5.00000000 	-30.80584360 	18.02775638 	
5.00000000 	-30.80584360 	18.02775638 	
5.00000000 	-30.80584360 	18.02775638 	
5.00000000 	-32.18695388 	19.31320792 	
5.00000000 	-32.18695388 	19.31320792 	
5.00000000 	-32.18695388 	19.31320792 	
5.00000000 	-33.77869151 	20.95232684 	
5.00000000 	-30.51229260 	22.27105745 	
5.00000000 	-27.62245463 	20.66397832 	
5.00000000 	-27.62245463 	20.66397832 	
5.00000000 	-27.51363298 	20.51828453 	
5.00000000 	-27.51363298 	20.51828453 	
5.00000000 	-27.51363298 	20.51828453 	
5.00000000 	-27.51363298 	20.51828453 	
5.00000000 	-29.20616373 	22.06807649 	
5.00000000 	-29.20616373 	22.06807649 	
5.00000000 	-29.46183973 	20.66397832 	
5.00000000 	-29.46183973 	20.66397832 	
5.00000000 	-27.83882181 	20.51828453 	
5.00000000 	-26.51414717 	19.00000000 	
5.00000000 	-26.51414717 	19.00000000 	
5.00000000 	-24.57641145 	17.52141547 	
5.00000000 	-24.57641145 	17.52141547 	
5.00000000 	-21.16601049 	17.52141547 	
5.00000000 	-21.16601049 	17.52141547 	
5.00000000 	-16.64331698 	16.09347694 	
5.00000000 	-20.80865205 	14.52583905 	
5.00000000 	-17.43559577 	13.00000000 	
5.00000000 	-17.43559577 	13.00000000 	
5.00000000 	-17.43559577 	13.00000000 	
5.00000000 	-18.19340540 	13.11487705 	
5.00000000 	-18.19340540 	13.11487705 	
5.00000000 	-17.43559577 	13.00000000 	
5.00000000 	-19.15724406 	14.52583905 	
5.00000000 	-19.15724406 	14.52583905 	
5.00000000 	-18.19340540 	13.11487705 	
5.00000000 	-17.77638883 	13.00000000 	
5.00000000 	-17.77638883 	13.00000000 	
5.00000000 	-17.77638883 	13.00000000 	
5.00000000 	-20.29778313 	14.52583905 	
5.00000000 	-17.08800749 	16.09347694 	
5.00000000 	-18.68154169 	17.69180601 	
5.00000000 	-18.68154169 	17.69180601 	
5.00000000 	-20.80865205 	18.02775638 	
5.00000000 	-20.07485990 	17.69180601 	
5.00000000 	-20.07485990 	17.69180601 	
5.00000000 	-20.07485990 	17.69180601 	
5.00000000 	-20.07485990 	17.69180601 	
5.00000000 	-24.26932220 	19.31320792 	
5.00000000 	-26.00000000 	20.95232684 	
5.00000000 	-30.31501278 	19.69771560 	
5.00000000 	-29.51270913 	19.31320792 	
5.00000000 	-28.58321186 	20.95232684 	
5.00000000 	-26.96293753 	22.27105745 	
5.00000000 	-27.73084925 	23.64318084 	
5.00000000 	-27.73084925 	23.64318084 	
5.00000000 	-27.73084925 	23.64318084 	
5.00000000 	-27.73084925 	23.64318084 	
5.00000000 	-23.38803113 	22.06807649 	
5.00000000 	-21.65640783 	22.27105745 	
5.00000000 	-20.22374842 	22.60530911 	
5.00000000 	-20.22374842 	22.60530911 	
5.00000000 	-21.37755833 	20.95232684 	
5.00000000 	-21.37755833 	20.95232684 	
5.00000000 	-21.37755833 	20.95232684 	
5.00000000 	-20.22374842 	20.66397832 	
5.00000000 	-20.22374842 	20.66397832 	
5.00000000 	-19.69771560 	22.27105745 	
5.00000000 	23.89560629 	22.60530911 	
5.00000000 	23.89560629 	22.60530911 	
5.00000000 	23.89560629 	22.60530911 	
5.00000000 	23.89560629 	22.60530911 	
5.00000000 	-23.64318084 	23.89560629 	
5.00000000 	-22.60530911 	22.60530911 	
5.00000000 	-18.19340540 	20.95232684 	
5.00000000 	-18.19340540 	20.95232684 	
5.00000000 	-18.19340540 	20.95232684 	
5.00000000 	-22.60530911 	22.60530911 	
5.00000000 	-22.60530911 	22.60530911 	
5.00000000 	-22.60530911 	22.60530911 	
5.00000000 	-20.80865205 	20.95232684 	
5.00000000 	-20.80865205 	20.95232684 	
5.00000000 	-20.80865205 	20.95232684 	
5.00000000 	-20.80865205 	20.95232684 	
5.00000000 	-20.80865205 	20.95232684 	
5.00000000 	-22.53885534 	20.66397832 	
5.00000000 	-24.57641145 	20.51828453 	
5.00000000 	-24.57641145 	20.51828453 	
5.00000000 	-24.57641145 	20.51828453 	
5.00000000 	-24.57641145 	20.51828453 	
5.00000000 	-23.51595203 	19.07878403 	
5.00000000 	-25.23885893 	19.00000000 	
5.00000000 	-25.23885893 	19.00000000 	
5.00000000 	-26.96293753 	19.07878403 	
5.00000000 	-25.70992026 	20.66397832 	
5.00000000 	-21.79449472 	19.07878403 	
5.00000000 	-23.51595203 	20.51828453 	
5.00000000 	-24.33105012 	20.51828453 	
5.00000000 	-26.00000000 	19.07878403 	
5.00000000 	-30.31501278 	17.69180601 	
5.00000000 	-29.51270913 	16.37070554 	
5.00000000 	-29.30870178 	15.13274595 	
5.00000000 	-28.16025568 	14.00000000 	
5.00000000 	-29.30870178 	15.13274595 	
5.00000000 	-29.30870178 	15.13274595 	
5.00000000 	-29.86636905 	13.45362405 	
5.00000000 	-29.30870178 	15.13274595 	
5.00000000 	-29.30870178 	15.13274595 	
5.00000000 	-24.75883681 	13.45362405 	
5.00000000 	24.26932220 	13.11487705 	
5.00000000 	24.26932220 	13.11487705 	
5.00000000 	24.26932220 	13.11487705 	
5.00000000 	24.26932220 	13.11487705 	
5.00000000 	-19.69771560 	11.53256259 	
5.00000000 	-19.69771560 	11.53256259 	
5.00000000 	-18.52025918 	13.11487705 	
5.00000000 	-16.82260384 	11.53256259 	
5.00000000 	-17.34935157 	13.00000000 	
5.00000000 	-19.07878403 	14.52583905 	
5.00000000 	-20.07485990 	13.00000000 	
5.00000000 	-20.07485990 	13.00000000 	
5.00000000 	-19.46792233 	13.11487705 	
5.00000000 	-19.46792233 	13.11487705 	
5.00000000 	-20.80865205 	13.45362405 	
5.00000000 	-19.46792233 	12.28820573 	
5.00000000 	-19.46792233 	12.28820573 	
5.00000000 	-19.46792233 	12.28820573 	
5.00000000 	-19.46792233 	12.28820573 	
5.00000000 	-20.66397832 	11.26942767 	
5.00000000 	-21.79449472 	9.53939201 	
5.00000000 	-22.86919325 	8.88819442 	
5.00000000 	-26.96293753 	9.53939201 	
5.00000000 	-26.96293753 	9.53939201 	
5.00000000 	-26.96293753 	9.53939201 	
5.00000000 	-26.96293753 	9.53939201 	
5.00000000 	-25.23885893 	8.88819442 	
5.00000000 	-26.28687886 	7.81024968 	
5.00000000 	-22.86919325 	8.88819442 	
5.00000000 	-22.86919325 	8.88819442 	
5.00000000 	-26.28687886 	7.81024968 	
5.00000000 	-25.23885893 	9.53939201 	
5.00000000 	-25.23885893 	9.53939201 	
5.00000000 	-25.23885893 	9.53939201 	
5.00000000 	-25.23885893 	9.53939201 	
5.00000000 	-25.23885893 	9.53939201 	
5.00000000 	-25.23885893 	9.53939201 	
5.00000000 	-25.70992026 	11.26942767 	
5.00000000 	-25.70992026 	11.26942767 	
5.00000000 	-25.70992026 	11.26942767 	
5.00000000 	-22.33830790 	12.16552506 	
5.00000000 	-22.33830790 	12.16552506 	
5.00000000 	-22.33830790 	12.16552506 	
5.00000000 	-22.33830790 	12.16552506 	
5.00000000 	-17.77638883 	11.53256259 	
5.00000000 	-17.77638883 	11.53256259 	
5.00000000 	-17.77638883 	11.53256259 	
5.00000000 	-17.34935157 	9.84885780 	
5.00000000 	-21.65640783 	11.53256259 	
5.00000000 	-21.65640783 	11.53256259 	
5.00000000 	-20.29778313 	9.84885780 	
5.00000000 	-20.29778313 	9.84885780 	
5.00000000 	-20.66397832 	9.53939201 	
5.00000000 	-23.06512519 	8.18535277 	
5.00000000 	-21.65640783 	8.71779789 	
5.00000000 	-23.06512519 	10.44030651 	
5.00000000 	-21.65640783 	11.26942767 	
5.00000000 	-20.07485990 	10.44030651 	
5.00000000 	-20.07485990 	12.16552506 	
5.00000000 	-20.00000000 	11.53256259 	
5.00000000 	-20.00000000 	11.53256259 	
5.00000000 	-20.00000000 	11.53256259 	
5.00000000 	-20.07485990 	12.16552506 	
5.00000000 	-20.07485990 	12.16552506 	
5.00000000 	-20.07485990 	12.16552506 	
5.00000000 	-20.07485990 	12.16552506 	
5.00000000 	-23.57965225 	13.89244399 	
5.00000000 	-23.57965225 	13.89244399 	
5.00000000 	-21.93171220 	14.93318452 	
5.00000000 	-15.52417470 	16.09347694 	
5.00000000 	-15.52417470 	16.09347694 	
5.00000000 	-15.52417470 	16.09347694 	
5.00000000 	-20.07485990 	14.93318452 	
5.00000000 	-20.07485990 	13.22875656 	
5.00000000 	-20.07485990 	13.22875656 	
5.00000000 	-18.68154169 	11.53256259 	
5.00000000 	-18.68154169 	11.53256259 	
5.00000000 	-18.68154169 	11.53256259 	
5.00000000 	-21.51743479 	11.13552873 	
5.00000000 	-21.51743479 	11.13552873 	
5.00000000 	-21.51743479 	11.13552873 	
5.00000000 	-21.51743479 	11.13552873 	
5.00000000 	-21.51743479 	11.13552873 	
5.00000000 	-24.63736999 	9.53939201 	
5.00000000 	-24.63736999 	9.53939201 	
5.00000000 	-26.05762844 	8.18535277 	
5.00000000 	-26.05762844 	8.18535277 	
5.00000000 	-26.00000000 	6.55743852 	
4.50000000 	-31.09662361 	5.00000000 	
4.50000000 	-33.77869151 	3.60555128 	
4.50000000 	-33.77869151 	3.60555128 	
4.50000000 	-35.17101079 	2.00000000 	
4.50000000 	-35.17101079 	2.00000000 	
4.50000000 	-35.38361203 	3.60555128 	
4.50000000 	-33.77869151 	2.64575131 	
4.50000000 	-33.77869151 	2.64575131 	
4.50000000 	-33.77869151 	2.64575131 	
4.50000000 	-31.09662361 	2.64575131 	
4.50000000 	-31.09662361 	2.64575131 	
4.50000000 	-31.09662361 	2.64575131 	
4.50000000 	-30.61045573 	-3.60555128 	
4.50000000 	-30.61045573 	-3.60555128 	
4.50000000 	-30.61045573 	-3.60555128 	
4.50000000 	-30.61045573 	-3.60555128 	
4.50000000 	-29.20616373 	2.64575131 	
4.50000000 	-26.00000000 	1.00000000 	
4.50000000 	-26.00000000 	1.00000000 	
4.50000000 	-26.00000000 	1.00000000 	
4.50000000 	-26.05762844 	-1.00000000 	
4.50000000 	-23.57965225 	1.00000000 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-20.29778313 	2.64575131 	
4.50000000 	-21.93171220 	2.00000000 	
4.50000000 	-21.65640783 	1.00000000 	
4.50000000 	-21.65640783 	1.00000000 	
4.50000000 	-21.65640783 	1.00000000 	
4.50000000 	-23.06512519 	2.64575131 	
4.50000000 	-23.06512519 	2.64575131 	
4.50000000 	-23.06512519 	2.64575131 	
4.50000000 	-24.51530134 	2.64575131 	
4.50000000 	-24.51530134 	4.35889894 	
4.50000000 	-24.63736999 	4.00000000 	
4.50000000 	-24.63736999 	4.00000000 	
4.50000000 	-24.87971061 	2.64575131 	
4.50000000 	-24.87971061 	2.64575131 	
4.50000000 	-29.46183973 	3.60555128 	
4.50000000 	-27.83882181 	2.64575131 	
4.50000000 	-26.51414717 	3.60555128 	
4.50000000 	-21.93171220 	2.64575131 	
4.50000000 	-21.93171220 	2.64575131 	
4.50000000 	-22.86919325 	4.00000000 	
4.50000000 	-21.93171220 	5.56776436 	
4.50000000 	-21.93171220 	5.56776436 	
4.50000000 	-21.93171220 	5.56776436 	
4.50000000 	-21.93171220 	5.56776436 	
4.50000000 	-21.93171220 	5.56776436 	
4.50000000 	-22.33830790 	5.56776436 	
4.50000000 	-21.16601049 	5.56776436 	
4.50000000 	-25.23885893 	5.56776436 	
4.50000000 	-26.51414717 	7.00000000 	
4.50000000 	-26.51414717 	7.00000000 	
4.50000000 	-26.51414717 	7.00000000 	
4.50000000 	-26.51414717 	7.00000000 	
4.50000000 	-26.51414717 	7.00000000 	
4.50000000 	-31.09662361 	7.21110255 	
4.50000000 	-31.09662361 	7.21110255 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-24.51530134 	7.21110255 	
4.50000000 	-24.51530134 	7.21110255 	
4.50000000 	-24.51530134 	7.21110255 	
4.50000000 	-24.51530134 	7.21110255 	
4.50000000 	-24.51530134 	7.21110255 	
4.50000000 	-24.51530134 	7.21110255 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-26.22975410 	10.14889157 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-27.62245463 	8.88819442 	
4.50000000 	-24.51530134 	9.53939201 	
4.50000000 	-23.06512519 	7.81024968 	
4.50000000 	-26.51414717 	8.88819442 	
4.50000000 	-26.51414717 	8.88819442 	
4.50000000 	-26.51414717 	8.88819442 	
4.50000000 	-26.51414717 	8.88819442 	
4.50000000 	-26.51414717 	8.88819442 	
4.50000000 	-26.05762844 	7.81024968 	
4.50000000 	-26.05762844 	7.81024968 	
4.50000000 	-26.05762844 	7.21110255 	
4.50000000 	-26.05762844 	7.21110255 	
4.50000000 	-29.05167809 	5.56776436 	
4.50000000 	-29.05167809 	5.56776436 	
4.50000000 	-29.05167809 	5.56776436 	
4.50000000 	-29.05167809 	5.56776436 	
4.50000000 	-29.05167809 	5.56776436 	
4.50000000 	-29.05167809 	5.56776436 	
4.50000000 	-26.00000000 	4.00000000 	
4.50000000 	-26.05762844 	5.56776436 	
4.50000000 	-24.63736999 	4.00000000 	
4.50000000 	-24.63736999 	4.00000000 	
4.50000000 	-25.23885893 	2.64575131 	
4.50000000 	-24.87971061 	2.00000000 	
4.50000000 	-24.87971061 	2.00000000 	
