temperature	energy	order
5.00000000 	-32.18695388 	-14.00000000 	
5.00000000 	-32.18695388 	-14.00000000 	
5.00000000 	-32.18695388 	-14.00000000 	
5.00000000 	-32.18695388 	-14.00000000 	
5.00000000 	-32.18695388 	-14.00000000 	
5.00000000 	-30.80584360 	-13.00000000 	
5.00000000 	-30.80584360 	-13.00000000 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-30.61045573 	-12.16552506 	
5.00000000 	-32.18695388 	-11.53256259 	
5.00000000 	-32.18695388 	-13.22875656 	
5.00000000 	-32.41913015 	-14.93318452 	
5.00000000 	-30.80584360 	-14.42220510 	
5.00000000 	-28.16025568 	-16.09347694 	
5.00000000 	-30.61045573 	-15.71623365 	
5.00000000 	-30.61045573 	-15.71623365 	
5.00000000 	-33.51119216 	-17.08800749 	
5.00000000 	-33.51119216 	-17.08800749 	
5.00000000 	-33.51119216 	-17.08800749 	
5.00000000 	-33.51119216 	-17.08800749 	
5.00000000 	-33.51119216 	-17.08800749 	
5.00000000 	-32.04684072 	-17.34935157 	
5.00000000 	-35.04283094 	-17.08800749 	
5.00000000 	-38.03945320 	-17.34935157 	
5.00000000 	-38.03945320 	-17.34935157 	
5.00000000 	-38.00000000 	-15.71623365 	
5.00000000 	-32.18695388 	-16.09347694 	
5.00000000 	-32.18695388 	-16.09347694 	
5.00000000 	-27.62245463 	-17.77638883 	
5.00000000 	-27.62245463 	-17.77638883 	
5.00000000 	-26.22975410 	-18.35755975 	
5.00000000 	-26.22975410 	-18.35755975 	
5.00000000 	-26.22975410 	-18.35755975 	
5.00000000 	-26.22975410 	-18.35755975 	
5.00000000 	-27.83882181 	-19.46792233 	
5.00000000 	-29.20616373 	-19.00000000 	
5.00000000 	-32.41913015 	-17.77638883 	
5.00000000 	-32.41913015 	-17.77638883 	
5.00000000 	-32.41913015 	-17.77638883 	
5.00000000 	-32.41913015 	-17.77638883 	
5.00000000 	-35.04283094 	-17.34935157 	
5.00000000 	-33.51119216 	-16.09347694 	
5.00000000 	-33.51119216 	-14.42220510 	
5.00000000 	-32.04684072 	-13.22875656 	
5.00000000 	-32.04684072 	-13.22875656 	
5.00000000 	-32.04684072 	-14.42220510 	
5.00000000 	-32.04684072 	-14.42220510 	
5.00000000 	-32.04684072 	-14.42220510 	
5.00000000 	-32.04684072 	-14.42220510 	
5.00000000 	-32.18695388 	-14.10673598 	
5.00000000 	-32.18695388 	-14.10673598 	
5.00000000 	-33.77869151 	-15.52417470 	
5.00000000 	-33.77869151 	-15.52417470 	
5.00000000 	-36.51027253 	-15.52417470 	
5.00000000 	-36.51027253 	-15.52417470 	
5.00000000 	-38.03945320 	-15.52417470 	
5.00000000 	-38.03945320 	-15.52417470 	
5.00000000 	-41.03656906 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-39.50949253 	-15.52417470 	
5.00000000 	-42.57933771 	-17.00000000 	
5.00000000 	-41.03656906 	-15.52417470 	
5.00000000 	-41.00000000 	-17.00000000 	
5.00000000 	-39.73663297 	-18.52025918 	
5.00000000 	-39.73663297 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-37.00000000 	-18.52025918 	
5.00000000 	-43.55456348 	-18.52025918 	
5.00000000 	-43.55456348 	-18.52025918 	
5.00000000 	-43.96589587 	-17.08800749 	
5.00000000 	-40.26164428 	-17.00000000 	
5.00000000 	-40.26164428 	-17.00000000 	
5.00000000 	-41.07310556 	-18.52025918 	
5.00000000 	-41.07310556 	-18.52025918 	
5.00000000 	-41.07310556 	-18.52025918 	
5.00000000 	-41.07310556 	-18.52025918 	
5.00000000 	-41.07310556 	-18.52025918 	
5.00000000 	-42.15447782 	-18.52025918 	
5.00000000 	-42.15447782 	-18.52025918 	
5.00000000 	-42.79018579 	-17.08800749 	
5.00000000 	-42.79018579 	-17.08800749 	
5.00000000 	-42.79018579 	-17.08800749 	
5.00000000 	-43.86342440 	-17.00000000 	
5.00000000 	-46.13025038 	-15.52417470 	
5.00000000 	-45.21061822 	-17.00000000 	
5.00000000 	-46.48655720 	-18.52025918 	
5.00000000 	-46.48655720 	-18.52025918 	
5.00000000 	-46.48655720 	-18.52025918 	
5.00000000 	-45.21061822 	-18.68154169 	
5.00000000 	-42.93017587 	-20.07485990 	
5.00000000 	-42.93017587 	-20.07485990 	
5.00000000 	-42.93017587 	-20.07485990 	
5.00000000 	-41.03656906 	-18.52025918 	
5.00000000 	-44.00000000 	-20.00000000 	
5.00000000 	-44.00000000 	-20.00000000 	
5.00000000 	-44.00000000 	-20.00000000 	
5.00000000 	-45.70557953 	-18.52025918 	
5.00000000 	-45.70557953 	-18.52025918 	
5.00000000 	-45.70557953 	-18.52025918 	
5.00000000 	-42.93017587 	-17.08800749 	
5.00000000 	-44.54211490 	-17.34935157 	
5.00000000 	-44.13615298 	-16.09347694 	
5.00000000 	-44.13615298 	-16.09347694 	
5.00000000 	-44.03407771 	-14.42220510 	
5.00000000 	-44.03407771 	-14.42220510 	
5.00000000 	-44.03407771 	-14.42220510 	
5.00000000 	-44.03407771 	-14.42220510 	
5.00000000 	-44.03407771 	-14.42220510 	
5.00000000 	-41.32795664 	-14.93318452 	
5.00000000 	-41.32795664 	-14.93318452 	
5.00000000 	-44.84417465 	-13.22875656 	
5.00000000 	-44.30575583 	-14.93318452 	
5.00000000 	-44.30575583 	-14.93318452 	
5.00000000 	-44.30575583 	-14.93318452 	
5.00000000 	-44.30575583 	-14.93318452 	
5.00000000 	-44.30575583 	-14.93318452 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-39.73663297 	-14.42220510 	
5.00000000 	-37.00000000 	-13.22875656 	
5.00000000 	-37.00000000 	-13.22875656 	
5.00000000 	-37.00000000 	-13.22875656 	
5.00000000 	-35.38361203 	-12.16552506 	
5.00000000 	-35.38361203 	-12.16552506 	
5.00000000 	-35.38361203 	-12.16552506 	
5.00000000 	-35.38361203 	-12.16552506 	
5.00000000 	-35.67912555 	-11.53256259 	
5.00000000 	-35.67912555 	-11.53256259 	
5.00000000 	-31.48015248 	-12.76714533 	
5.00000000 	-31.09662361 	-14.10673598 	
5.00000000 	-31.09662361 	-14.10673598 	
5.00000000 	-27.62245463 	-14.00000000 	
5.00000000 	-26.05762844 	-14.10673598 	
5.00000000 	-26.05762844 	-14.10673598 	
5.00000000 	-26.05762844 	-14.10673598 	
5.00000000 	-23.00000000 	-12.76714533 	
5.00000000 	-23.00000000 	-12.76714533 	
5.00000000 	-26.22975410 	-12.52996409 	
5.00000000 	-27.62245463 	-12.76714533 	
5.00000000 	-27.62245463 	-12.76714533 	
5.00000000 	-27.62245463 	-12.76714533 	
5.00000000 	-27.62245463 	-12.76714533 	
5.00000000 	-27.62245463 	-12.76714533 	
5.00000000 	-27.62245463 	-12.76714533 	
5.00000000 	-29.81610303 	-11.13552873 	
5.00000000 	-29.81610303 	-11.13552873 	
5.00000000 	-29.81610303 	-11.13552873 	
5.00000000 	-28.16025568 	-9.53939201 	
5.00000000 	-28.16025568 	-9.53939201 	
5.00000000 	-28.16025568 	-9.53939201 	
5.00000000 	-28.16025568 	-9.53939201 	
5.00000000 	-28.16025568 	-9.53939201 	
5.00000000 	-27.62245463 	-9.84885780 	
5.00000000 	-27.62245463 	-9.84885780 	
5.00000000 	-27.62245463 	-9.84885780 	
5.00000000 	-26.05762844 	-8.18535277 	
5.00000000 	-26.05762844 	-8.18535277 	
5.00000000 	-26.22975410 	-9.53939201 	
5.00000000 	-26.22975410 	-9.53939201 	
5.00000000 	-26.22975410 	-9.53939201 	
5.00000000 	-26.22975410 	-9.53939201 	
5.00000000 	-26.22975410 	-9.53939201 	
5.00000000 	-26.22975410 	-9.53939201 	
5.00000000 	-29.05167809 	-11.13552873 	
5.00000000 	-29.20616373 	-11.53256259 	
5.00000000 	-29.20616373 	-11.53256259 	
5.00000000 	-29.20616373 	-11.53256259 	
5.00000000 	-29.20616373 	-11.53256259 	
5.00000000 	-29.81610303 	-10.44030651 	
5.00000000 	-28.00000000 	-9.84885780 	
5.00000000 	-28.00000000 	-9.84885780 	
5.00000000 	-24.02082430 	-11.13552873 	
5.00000000 	-20.29778313 	-11.53256259 	
5.00000000 	-20.29778313 	-11.53256259 	
5.00000000 	-24.63736999 	-9.84885780 	
5.00000000 	-23.06512519 	-8.18535277 	
5.00000000 	-23.06512519 	-8.18535277 	
5.00000000 	-29.05167809 	-8.71779789 	
5.00000000 	-29.05167809 	-8.71779789 	
5.00000000 	-26.05762844 	-8.18535277 	
5.00000000 	-29.46183973 	-8.00000000 	
5.00000000 	-24.87971061 	-6.55743852 	
5.00000000 	-24.87971061 	-6.55743852 	
5.00000000 	-24.87971061 	-6.55743852 	
5.00000000 	-26.51414717 	-8.00000000 	
5.00000000 	-26.51414717 	-8.00000000 	
5.00000000 	-26.22975410 	-8.18535277 	
5.00000000 	-26.22975410 	-8.18535277 	
5.00000000 	-26.00000000 	-9.84885780 	
5.00000000 	-26.00000000 	-9.84885780 	
5.00000000 	-26.22975410 	-10.44030651 	
5.00000000 	-26.22975410 	-10.44030651 	
5.00000000 	-28.58321186 	-12.16552506 	
5.00000000 	-24.57641145 	-13.22875656 	
5.00000000 	-23.51595203 	-11.53256259 	
5.00000000 	-21.79449472 	-11.13552873 	
5.00000000 	-18.35755975 	-9.53939201 	
5.00000000 	-19.92485885 	-8.00000000 	
5.00000000 	-19.92485885 	-8.00000000 	
5.00000000 	-19.92485885 	-8.00000000 	
5.00000000 	-19.92485885 	-8.00000000 	
5.00000000 	-19.15724406 	-8.18535277 	
5.00000000 	-19.15724406 	-8.18535277 	
5.00000000 	-19.15724406 	-8.18535277 	
5.00000000 	-20.88061302 	-6.55743852 	
5.00000000 	-20.88061302 	-6.55743852 	
5.00000000 	-20.07485990 	-5.00000000 	
5.00000000 	-20.07485990 	-5.00000000 	
5.00000000 	-20.07485990 	-5.00000000 	
5.00000000 	-19.46792233 	-3.60555128 	
5.00000000 	-21.16601049 	-5.29150262 	
5.00000000 	-17.77638883 	-4.35889894 	
5.00000000 	-19.46792233 	-3.60555128 	
5.00000000 	-19.46792233 	-3.60555128 	
5.00000000 	-19.46792233 	-3.60555128 	
5.00000000 	-20.80865205 	-3.60555128 	
5.00000000 	-20.07485990 	-4.35889894 	
5.00000000 	-16.64331698 	-5.29150262 	
5.00000000 	-17.34935157 	-5.00000000 	
5.00000000 	-17.34935157 	-5.00000000 	
5.00000000 	-17.34935157 	-5.00000000 	
5.00000000 	-17.34935157 	-5.00000000 	
5.00000000 	-15.62049935 	-3.60555128 	
5.00000000 	-19.46792233 	-5.29150262 	
5.00000000 	-19.46792233 	-5.29150262 	
5.00000000 	-19.00000000 	-6.08276253 	
5.00000000 	-20.66397832 	-4.35889894 	
5.00000000 	-23.51595203 	-4.00000000 	
5.00000000 	-22.53885534 	-4.35889894 	
5.00000000 	-24.26932220 	-5.56776436 	
5.00000000 	-23.51595203 	-7.00000000 	
5.00000000 	-23.51595203 	-7.00000000 	
5.00000000 	-21.79449472 	-7.21110255 	
5.00000000 	-21.79449472 	-7.21110255 	
4.50000000 	-24.63736999 	-11.13552873 	
4.50000000 	-24.63736999 	-11.13552873 	
4.50000000 	-24.63736999 	-11.13552873 	
4.50000000 	-24.63736999 	-11.13552873 	
4.50000000 	-30.51229260 	-9.53939201 	
4.50000000 	-30.51229260 	-9.53939201 	
4.50000000 	-30.51229260 	-9.53939201 	
4.50000000 	-29.00000000 	-8.18535277 	
4.50000000 	-29.00000000 	-8.18535277 	
4.50000000 	-29.20616373 	-8.00000000 	
4.50000000 	-29.20616373 	-8.00000000 	
4.50000000 	-29.20616373 	-8.00000000 	
4.50000000 	-30.80584360 	-6.55743852 	
4.50000000 	-29.46183973 	-5.29150262 	
4.50000000 	-27.40437921 	-4.35889894 	
4.50000000 	-29.46183973 	-2.64575131 	
4.50000000 	-29.46183973 	-2.64575131 	
4.50000000 	-29.46183973 	-2.64575131 	
4.50000000 	-29.46183973 	-2.64575131 	
4.50000000 	-29.46183973 	-2.64575131 	
4.50000000 	-27.83882181 	-1.00000000 	
4.50000000 	-27.83882181 	-1.00000000 	
4.50000000 	-27.83882181 	-1.00000000 	
4.50000000 	-27.83882181 	-1.00000000 	
4.50000000 	-27.83882181 	-1.00000000 	
4.50000000 	-30.26549190 	1.00000000 	
4.50000000 	-30.26549190 	1.00000000 	
4.50000000 	-30.26549190 	1.00000000 	
4.50000000 	-30.26549190 	1.00000000 	
4.50000000 	-30.26549190 	1.00000000 	
4.50000000 	-31.48015248 	2.64575131 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-34.21987726 	4.35889894 	
4.50000000 	-31.48015248 	2.64575131 	
4.50000000 	-31.48015248 	2.64575131 	
4.50000000 	-34.82814953 	4.35889894 	
4.50000000 	-36.05551275 	4.00000000 	
4.50000000 	-37.72267223 	5.56776436 	
4.50000000 	-37.72267223 	5.56776436 	
4.50000000 	-37.72267223 	5.56776436 	
4.50000000 	-37.72267223 	5.56776436 	
4.50000000 	-37.72267223 	5.56776436 	
4.50000000 	-37.72267223 	5.56776436 	
4.50000000 	-38.19685851 	7.00000000 	
4.50000000 	-37.04051835 	5.56776436 	
4.50000000 	-37.04051835 	5.56776436 	
4.50000000 	-37.04051835 	5.56776436 	
4.50000000 	-37.04051835 	5.56776436 	
4.50000000 	-37.04051835 	5.56776436 	
4.50000000 	-38.74274126 	-4.35889894 	
4.50000000 	-38.74274126 	-4.35889894 	
4.50000000 	-38.74274126 	-4.35889894 	
4.50000000 	-36.05551275 	-6.08276253 	
4.50000000 	-36.05551275 	-6.08276253 	
4.50000000 	-35.67912555 	-7.81024968 	
4.50000000 	-40.26164428 	7.21110255 	
4.50000000 	-40.26164428 	7.21110255 	
4.50000000 	-39.96248241 	-6.08276253 	
4.50000000 	-39.73663297 	-7.81024968 	
4.50000000 	-39.73663297 	-7.81024968 	
4.50000000 	-39.73663297 	-7.81024968 	
4.50000000 	-39.73663297 	-7.81024968 	
4.50000000 	-39.96248241 	-6.08276253 	
4.50000000 	-38.35361782 	-4.35889894 	
4.50000000 	-36.75595190 	-5.29150262 	
4.50000000 	-36.75595190 	-5.29150262 	
4.50000000 	-36.75595190 	-5.29150262 	
4.50000000 	-36.59234893 	-4.35889894 	
4.50000000 	-39.50949253 	-3.60555128 	
4.50000000 	-39.50949253 	-3.60555128 	
4.50000000 	-39.50949253 	-3.60555128 	
4.50000000 	-39.50949253 	-3.60555128 	
4.50000000 	-39.50949253 	-3.60555128 	
4.50000000 	-39.50949253 	-3.60555128 	
4.50000000 	-41.00000000 	-2.00000000 	
4.50000000 	-41.00000000 	-2.00000000 	
4.50000000 	-41.03656906 	-3.60555128 	
4.50000000 	-41.03656906 	-3.60555128 	
4.50000000 	-41.03656906 	-2.64575131 	
4.50000000 	-41.03656906 	-2.64575131 	
4.50000000 	-39.58535083 	-2.00000000 	
4.50000000 	-39.58535083 	-2.00000000 	
