temperature	energy	order
5.00000000 	-102.00000000 	37.00000000 	
5.00000000 	-102.00000000 	39.00000000 	
5.00000000 	-98.00000000 	37.00000000 	
5.00000000 	-98.00000000 	35.00000000 	
5.00000000 	-98.00000000 	35.00000000 	
5.00000000 	-98.00000000 	33.00000000 	
5.00000000 	-102.00000000 	35.00000000 	
5.00000000 	-106.00000000 	33.00000000 	
5.00000000 	-106.00000000 	33.00000000 	
5.00000000 	-110.00000000 	35.00000000 	
5.00000000 	-110.00000000 	37.00000000 	
5.00000000 	-110.00000000 	37.00000000 	
5.00000000 	-114.00000000 	39.00000000 	
5.00000000 	-114.00000000 	41.00000000 	
5.00000000 	-114.00000000 	41.00000000 	
5.00000000 	-118.00000000 	39.00000000 	
5.00000000 	-118.00000000 	39.00000000 	
5.00000000 	-118.00000000 	39.00000000 	
5.00000000 	-114.00000000 	37.00000000 	
5.00000000 	-110.00000000 	35.00000000 	
5.00000000 	-110.00000000 	35.00000000 	
5.00000000 	-110.00000000 	35.00000000 	
5.00000000 	-106.00000000 	33.00000000 	
5.00000000 	-110.00000000 	35.00000000 	
5.00000000 	-114.00000000 	33.00000000 	
5.00000000 	-118.00000000 	35.00000000 	
5.00000000 	-118.00000000 	35.00000000 	
5.00000000 	-118.00000000 	35.00000000 	
5.00000000 	-118.00000000 	33.00000000 	
5.00000000 	-118.00000000 	33.00000000 	
5.00000000 	-118.00000000 	33.00000000 	
5.00000000 	-118.00000000 	33.00000000 	
5.00000000 	-118.00000000 	35.00000000 	
5.00000000 	-114.00000000 	37.00000000 	
5.00000000 	-114.00000000 	37.00000000 	
5.00000000 	-114.00000000 	37.00000000 	
5.00000000 	-106.00000000 	35.00000000 	
5.00000000 	-106.00000000 	37.00000000 	
5.00000000 	-106.00000000 	37.00000000 	
5.00000000 	-106.00000000 	35.00000000 	
5.00000000 	-106.00000000 	37.00000000 	
5.00000000 	-102.00000000 	35.00000000 	
5.00000000 	-102.00000000 	37.00000000 	
5.00000000 	-106.00000000 	39.00000000 	
5.00000000 	-110.00000000 	37.00000000 	
5.00000000 	-114.00000000 	39.00000000 	
5.00000000 	-114.00000000 	39.00000000 	
5.00000000 	-114.00000000 	41.00000000 	
5.00000000 	-114.00000000 	41.00000000 	
5.00000000 	-110.00000000 	43.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-110.00000000 	47.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-98.00000000 	45.00000000 	
5.00000000 	-98.00000000 	45.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-110.00000000 	49.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-106.00000000 	49.00000000 	
5.00000000 	-106.00000000 	49.00000000 	
5.00000000 	-106.00000000 	47.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-98.00000000 	47.00000000 	
5.00000000 	-98.00000000 	49.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-98.00000000 	49.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-98.00000000 	53.00000000 	
5.00000000 	-94.00000000 	51.00000000 	
5.00000000 	-94.00000000 	53.00000000 	
5.00000000 	-94.00000000 	53.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-106.00000000 	47.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-110.00000000 	47.00000000 	
5.00000000 	-110.00000000 	49.00000000 	
5.00000000 	-110.00000000 	49.00000000 	
5.00000000 	-110.00000000 	49.00000000 	
5.00000000 	-114.00000000 	47.00000000 	
5.00000000 	-114.00000000 	47.00000000 	
5.00000000 	-114.00000000 	47.00000000 	
5.00000000 	-114.00000000 	45.00000000 	
5.00000000 	-110.00000000 	47.00000000 	
5.00000000 	-110.00000000 	49.00000000 	
5.00000000 	-110.00000000 	47.00000000 	
5.00000000 	-114.00000000 	45.00000000 	
5.00000000 	-114.00000000 	45.00000000 	
5.00000000 	-114.00000000 	45.00000000 	
5.00000000 	-114.00000000 	43.00000000 	
5.00000000 	-114.00000000 	43.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-110.00000000 	43.00000000 	
5.00000000 	-110.00000000 	43.00000000 	
5.00000000 	-106.00000000 	45.00000000 	
5.00000000 	-106.00000000 	45.00000000 	
5.00000000 	-110.00000000 	47.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-110.00000000 	45.00000000 	
5.00000000 	-106.00000000 	43.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-98.00000000 	43.00000000 	
5.00000000 	-98.00000000 	41.00000000 	
5.00000000 	-98.00000000 	41.00000000 	
5.00000000 	-98.00000000 	43.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-106.00000000 	47.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-102.00000000 	51.00000000 	
5.00000000 	-106.00000000 	49.00000000 	
5.00000000 	-110.00000000 	51.00000000 	
5.00000000 	-110.00000000 	53.00000000 	
5.00000000 	-110.00000000 	53.00000000 	
5.00000000 	-106.00000000 	51.00000000 	
5.00000000 	-102.00000000 	49.00000000 	
5.00000000 	-94.00000000 	51.00000000 	
5.00000000 	-94.00000000 	51.00000000 	
5.00000000 	-94.00000000 	51.00000000 	
5.00000000 	-94.00000000 	53.00000000 	
5.00000000 	-94.00000000 	51.00000000 	
5.00000000 	-90.00000000 	49.00000000 	
5.00000000 	-90.00000000 	51.00000000 	
5.00000000 	-90.00000000 	51.00000000 	
5.00000000 	-90.00000000 	51.00000000 	
5.00000000 	-90.00000000 	51.00000000 	
5.00000000 	-90.00000000 	53.00000000 	
5.00000000 	-90.00000000 	51.00000000 	
5.00000000 	-94.00000000 	53.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-98.00000000 	53.00000000 	
5.00000000 	-102.00000000 	51.00000000 	
5.00000000 	-102.00000000 	53.00000000 	
5.00000000 	-106.00000000 	55.00000000 	
5.00000000 	-106.00000000 	55.00000000 	
5.00000000 	-106.00000000 	55.00000000 	
5.00000000 	-102.00000000 	57.00000000 	
5.00000000 	-102.00000000 	55.00000000 	
5.00000000 	-106.00000000 	57.00000000 	
5.00000000 	-106.00000000 	59.00000000 	
5.00000000 	-110.00000000 	57.00000000 	
5.00000000 	-110.00000000 	57.00000000 	
5.00000000 	-110.00000000 	57.00000000 	
5.00000000 	-110.00000000 	57.00000000 	
5.00000000 	-110.00000000 	59.00000000 	
5.00000000 	-114.00000000 	57.00000000 	
5.00000000 	-106.00000000 	55.00000000 	
5.00000000 	-102.00000000 	53.00000000 	
5.00000000 	-102.00000000 	53.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-90.00000000 	49.00000000 	
5.00000000 	-86.00000000 	47.00000000 	
5.00000000 	-82.00000000 	45.00000000 	
5.00000000 	-82.00000000 	45.00000000 	
5.00000000 	-82.00000000 	45.00000000 	
5.00000000 	-78.00000000 	47.00000000 	
5.00000000 	-78.00000000 	45.00000000 	
5.00000000 	-78.00000000 	45.00000000 	
5.00000000 	-82.00000000 	43.00000000 	
5.00000000 	-82.00000000 	43.00000000 	
5.00000000 	-82.00000000 	43.00000000 	
5.00000000 	-82.00000000 	43.00000000 	
5.00000000 	-82.00000000 	43.00000000 	
5.00000000 	-86.00000000 	45.00000000 	
5.00000000 	-86.00000000 	43.00000000 	
5.00000000 	-78.00000000 	41.00000000 	
5.00000000 	-78.00000000 	41.00000000 	
5.00000000 	-78.00000000 	39.00000000 	
5.00000000 	-78.00000000 	39.00000000 	
5.00000000 	-78.00000000 	39.00000000 	
5.00000000 	-74.00000000 	37.00000000 	
5.00000000 	-70.00000000 	39.00000000 	
5.00000000 	-78.00000000 	41.00000000 	
5.00000000 	-78.00000000 	43.00000000 	
5.00000000 	-70.00000000 	41.00000000 	
5.00000000 	-66.00000000 	39.00000000 	
5.00000000 	-70.00000000 	41.00000000 	
5.00000000 	-70.00000000 	39.00000000 	
5.00000000 	-70.00000000 	37.00000000 	
5.00000000 	-78.00000000 	35.00000000 	
5.00000000 	-74.00000000 	33.00000000 	
5.00000000 	-74.00000000 	35.00000000 	
5.00000000 	-70.00000000 	33.00000000 	
5.00000000 	-70.00000000 	31.00000000 	
5.00000000 	-66.00000000 	29.00000000 	
5.00000000 	-70.00000000 	31.00000000 	
5.00000000 	-70.00000000 	31.00000000 	
5.00000000 	-66.00000000 	33.00000000 	
5.00000000 	-62.00000000 	31.00000000 	
5.00000000 	-58.00000000 	29.00000000 	
5.00000000 	-58.00000000 	29.00000000 	
5.00000000 	-58.00000000 	27.00000000 	
5.00000000 	-58.00000000 	27.00000000 	
5.00000000 	-62.00000000 	29.00000000 	
5.00000000 	-62.00000000 	29.00000000 	
5.00000000 	-62.00000000 	31.00000000 	
5.00000000 	-62.00000000 	31.00000000 	
5.00000000 	-62.00000000 	29.00000000 	
5.00000000 	-62.00000000 	31.00000000 	
5.00000000 	-62.00000000 	33.00000000 	
5.00000000 	-62.00000000 	35.00000000 	
5.00000000 	-66.00000000 	33.00000000 	
5.00000000 	-58.00000000 	35.00000000 	
5.00000000 	-58.00000000 	33.00000000 	
5.00000000 	-66.00000000 	31.00000000 	
5.00000000 	-66.00000000 	29.00000000 	
5.00000000 	-66.00000000 	27.00000000 	
5.00000000 	-62.00000000 	25.00000000 	
5.00000000 	-62.00000000 	27.00000000 	
5.00000000 	-62.00000000 	27.00000000 	
5.00000000 	-66.00000000 	25.00000000 	
5.00000000 	-66.00000000 	27.00000000 	
5.00000000 	-66.00000000 	25.00000000 	
5.00000000 	-70.00000000 	23.00000000 	
5.00000000 	-66.00000000 	21.00000000 	
5.00000000 	-66.00000000 	21.00000000 	
5.00000000 	-66.00000000 	23.00000000 	
5.00000000 	-66.00000000 	25.00000000 	
5.00000000 	-66.00000000 	25.00000000 	
5.00000000 	-70.00000000 	27.00000000 	
5.00000000 	-66.00000000 	29.00000000 	
5.00000000 	-66.00000000 	27.00000000 	
5.00000000 	-66.00000000 	27.00000000 	
5.00000000 	-62.00000000 	25.00000000 	
5.00000000 	-62.00000000 	27.00000000 	
5.00000000 	-62.00000000 	25.00000000 	
5.00000000 	-62.00000000 	25.00000000 	
5.00000000 	-62.00000000 	27.00000000 	
5.00000000 	-66.00000000 	25.00000000 	
5.00000000 	-66.00000000 	27.00000000 	
5.00000000 	-62.00000000 	25.00000000 	
5.00000000 	-62.00000000 	23.00000000 	
5.00000000 	-62.00000000 	21.00000000 	
5.00000000 	-62.00000000 	21.00000000 	
5.00000000 	-62.00000000 	19.00000000 	
5.00000000 	-62.00000000 	21.00000000 	
5.00000000 	-66.00000000 	23.00000000 	
5.00000000 	-70.00000000 	25.00000000 	
5.00000000 	-70.00000000 	27.00000000 	
5.00000000 	-74.00000000 	25.00000000 	
5.00000000 	-74.00000000 	23.00000000 	
5.00000000 	-70.00000000 	21.00000000 	
5.00000000 	-70.00000000 	19.00000000 	
5.00000000 	-74.00000000 	21.00000000 	
5.00000000 	-74.00000000 	21.00000000 	
5.00000000 	-74.00000000 	21.00000000 	
5.00000000 	-70.00000000 	23.00000000 	
5.00000000 	-74.00000000 	25.00000000 	
5.00000000 	-78.00000000 	27.00000000 	
5.00000000 	-78.00000000 	25.00000000 	
5.00000000 	-82.00000000 	27.00000000 	
5.00000000 	-78.00000000 	29.00000000 	
5.00000000 	-74.00000000 	27.00000000 	
5.00000000 	-74.00000000 	25.00000000 	
5.00000000 	-74.00000000 	27.00000000 	
5.00000000 	-74.00000000 	25.00000000 	
5.00000000 	-74.00000000 	23.00000000 	
5.00000000 	-66.00000000 	25.00000000 	
5.00000000 	-66.00000000 	23.00000000 	
5.00000000 	-70.00000000 	25.00000000 	
5.00000000 	-70.00000000 	25.00000000 	
5.00000000 	-70.00000000 	27.00000000 	
5.00000000 	-70.00000000 	29.00000000 	
5.00000000 	-70.00000000 	29.00000000 	
5.00000000 	-74.00000000 	31.00000000 	
5.00000000 	-78.00000000 	33.00000000 	
5.00000000 	-78.00000000 	31.00000000 	
5.00000000 	-78.00000000 	31.00000000 	
5.00000000 	-78.00000000 	29.00000000 	
5.00000000 	-78.00000000 	31.00000000 	
5.00000000 	-78.00000000 	31.00000000 	
5.00000000 	-78.00000000 	31.00000000 	
5.00000000 	-82.00000000 	29.00000000 	
5.00000000 	-86.00000000 	31.00000000 	
5.00000000 	-86.00000000 	29.00000000 	
5.00000000 	-86.00000000 	27.00000000 	
5.00000000 	-86.00000000 	27.00000000 	
5.00000000 	-86.00000000 	27.00000000 	
5.00000000 	-86.00000000 	29.00000000 	
5.00000000 	-86.00000000 	29.00000000 	
5.00000000 	-86.00000000 	31.00000000 	
5.00000000 	-82.00000000 	33.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-78.00000000 	33.00000000 	
5.00000000 	-74.00000000 	31.00000000 	
5.00000000 	-74.00000000 	31.00000000 	
5.00000000 	-82.00000000 	33.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-82.00000000 	33.00000000 	
5.00000000 	-82.00000000 	33.00000000 	
5.00000000 	-86.00000000 	35.00000000 	
5.00000000 	-86.00000000 	37.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-82.00000000 	35.00000000 	
5.00000000 	-86.00000000 	37.00000000 	
5.00000000 	-86.00000000 	37.00000000 	
5.00000000 	-90.00000000 	39.00000000 	
5.00000000 	-90.00000000 	37.00000000 	
5.00000000 	-90.00000000 	39.00000000 	
5.00000000 	-94.00000000 	37.00000000 	
5.00000000 	-98.00000000 	39.00000000 	
5.00000000 	-102.00000000 	41.00000000 	
5.00000000 	-102.00000000 	43.00000000 	
5.00000000 	-102.00000000 	45.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-102.00000000 	47.00000000 	
5.00000000 	-98.00000000 	49.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-98.00000000 	51.00000000 	
5.00000000 	-98.00000000 	49.00000000 	
5.00000000 	-94.00000000 	47.00000000 	
5.00000000 	-94.00000000 	49.00000000 	
5.00000000 	-90.00000000 	47.00000000 	
5.00000000 	-86.00000000 	45.00000000 	
5.00000000 	-86.00000000 	45.00000000 	
5.00000000 	-82.00000000 	43.00000000 	
5.00000000 	-82.00000000 	41.00000000 	
5.00000000 	-90.00000000 	39.00000000 	
5.00000000 	-94.00000000 	41.00000000 	
5.00000000 	-94.00000000 	41.00000000 	
5.00000000 	-94.00000000 	41.00000000 	
5.00000000 	-98.00000000 	39.00000000 	
5.00000000 	-98.00000000 	37.00000000 	
5.00000000 	-102.00000000 	39.00000000 	
5.00000000 	-102.00000000 	39.00000000 	
