temperature	energy	order
5.00000000 	-112.00000000 	-16.00000000 	
5.00000000 	-112.00000000 	-14.00000000 	
5.00000000 	-112.00000000 	-12.00000000 	
5.00000000 	-112.00000000 	-12.00000000 	
5.00000000 	-112.00000000 	-12.00000000 	
5.00000000 	-112.00000000 	-14.00000000 	
5.00000000 	-112.00000000 	-16.00000000 	
5.00000000 	-112.00000000 	-14.00000000 	
5.00000000 	-112.00000000 	-16.00000000 	
5.00000000 	-108.00000000 	-14.00000000 	
5.00000000 	-108.00000000 	-14.00000000 	
5.00000000 	-108.00000000 	-14.00000000 	
5.00000000 	-108.00000000 	-14.00000000 	
5.00000000 	-116.00000000 	-16.00000000 	
5.00000000 	-116.00000000 	-16.00000000 	
5.00000000 	-116.00000000 	-14.00000000 	
5.00000000 	-116.00000000 	-16.00000000 	
5.00000000 	-120.00000000 	-18.00000000 	
5.00000000 	-124.00000000 	-16.00000000 	
5.00000000 	-120.00000000 	-18.00000000 	
5.00000000 	-120.00000000 	-16.00000000 	
5.00000000 	-120.00000000 	-14.00000000 	
5.00000000 	-116.00000000 	-16.00000000 	
5.00000000 	-116.00000000 	-14.00000000 	
5.00000000 	-116.00000000 	-16.00000000 	
5.00000000 	-120.00000000 	-14.00000000 	
5.00000000 	-116.00000000 	-12.00000000 	
5.00000000 	-120.00000000 	-14.00000000 	
5.00000000 	-124.00000000 	-12.00000000 	
5.00000000 	-128.00000000 	-10.00000000 	
5.00000000 	-124.00000000 	-12.00000000 	
5.00000000 	-124.00000000 	-12.00000000 	
5.00000000 	-124.00000000 	-10.00000000 	
5.00000000 	-124.00000000 	-8.00000000 	
5.00000000 	-124.00000000 	-8.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-128.00000000 	-8.00000000 	
5.00000000 	-124.00000000 	-6.00000000 	
5.00000000 	-128.00000000 	-8.00000000 	
5.00000000 	-128.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-12.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-8.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-140.00000000 	-8.00000000 	
5.00000000 	-140.00000000 	-6.00000000 	
5.00000000 	-144.00000000 	-4.00000000 	
5.00000000 	-144.00000000 	-2.00000000 	
5.00000000 	-144.00000000 	-4.00000000 	
5.00000000 	-144.00000000 	-4.00000000 	
5.00000000 	-148.00000000 	-6.00000000 	
5.00000000 	-144.00000000 	-8.00000000 	
5.00000000 	-144.00000000 	-6.00000000 	
5.00000000 	-144.00000000 	-4.00000000 	
5.00000000 	-148.00000000 	-2.00000000 	
5.00000000 	-148.00000000 	-4.00000000 	
5.00000000 	-148.00000000 	-2.00000000 	
5.00000000 	-148.00000000 	0.00000000 	
5.00000000 	-148.00000000 	0.00000000 	
5.00000000 	-148.00000000 	0.00000000 	
5.00000000 	-148.00000000 	0.00000000 	
5.00000000 	-144.00000000 	-2.00000000 	
5.00000000 	-144.00000000 	-4.00000000 	
5.00000000 	-148.00000000 	-6.00000000 	
5.00000000 	-148.00000000 	-8.00000000 	
5.00000000 	-148.00000000 	-8.00000000 	
5.00000000 	-148.00000000 	-10.00000000 	
5.00000000 	-144.00000000 	-12.00000000 	
5.00000000 	-140.00000000 	-10.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-132.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-128.00000000 	-8.00000000 	
5.00000000 	-128.00000000 	-8.00000000 	
5.00000000 	-128.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-8.00000000 	
5.00000000 	-132.00000000 	-8.00000000 	
5.00000000 	-132.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-140.00000000 	-8.00000000 	
5.00000000 	-144.00000000 	-10.00000000 	
5.00000000 	-144.00000000 	-12.00000000 	
5.00000000 	-144.00000000 	-10.00000000 	
5.00000000 	-144.00000000 	-8.00000000 	
5.00000000 	-144.00000000 	-10.00000000 	
5.00000000 	-140.00000000 	-8.00000000 	
5.00000000 	-140.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-8.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-132.00000000 	-10.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-140.00000000 	-8.00000000 	
5.00000000 	-140.00000000 	-10.00000000 	
5.00000000 	-140.00000000 	-12.00000000 	
5.00000000 	-136.00000000 	-10.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-8.00000000 	
5.00000000 	-136.00000000 	-6.00000000 	
5.00000000 	-140.00000000 	-4.00000000 	
5.00000000 	-144.00000000 	-2.00000000 	
5.00000000 	-152.00000000 	0.00000000 	
5.00000000 	-156.00000000 	2.00000000 	
5.00000000 	-156.00000000 	4.00000000 	
5.00000000 	-156.00000000 	6.00000000 	
5.00000000 	-156.00000000 	8.00000000 	
5.00000000 	-156.00000000 	8.00000000 	
5.00000000 	-156.00000000 	8.00000000 	
5.00000000 	-164.00000000 	10.00000000 	
5.00000000 	-164.00000000 	12.00000000 	
5.00000000 	-164.00000000 	12.00000000 	
5.00000000 	-164.00000000 	12.00000000 	
5.00000000 	-164.00000000 	14.00000000 	
5.00000000 	-160.00000000 	12.00000000 	
5.00000000 	-160.00000000 	12.00000000 	
5.00000000 	-160.00000000 	12.00000000 	
5.00000000 	-160.00000000 	12.00000000 	
5.00000000 	-156.00000000 	14.00000000 	
5.00000000 	-160.00000000 	12.00000000 	
5.00000000 	-160.00000000 	10.00000000 	
5.00000000 	-156.00000000 	8.00000000 	
5.00000000 	-152.00000000 	10.00000000 	
5.00000000 	-148.00000000 	8.00000000 	
5.00000000 	-148.00000000 	10.00000000 	
5.00000000 	-148.00000000 	10.00000000 	
5.00000000 	-148.00000000 	8.00000000 	
5.00000000 	-148.00000000 	8.00000000 	
5.00000000 	-148.00000000 	6.00000000 	
5.00000000 	-148.00000000 	4.00000000 	
5.00000000 	-152.00000000 	6.00000000 	
5.00000000 	-144.00000000 	8.00000000 	
5.00000000 	-144.00000000 	8.00000000 	
5.00000000 	-140.00000000 	6.00000000 	
5.00000000 	-140.00000000 	4.00000000 	
5.00000000 	-144.00000000 	6.00000000 	
5.00000000 	-144.00000000 	8.00000000 	
5.00000000 	-144.00000000 	6.00000000 	
5.00000000 	-148.00000000 	8.00000000 	
5.00000000 	-140.00000000 	10.00000000 	
5.00000000 	-140.00000000 	10.00000000 	
5.00000000 	-136.00000000 	8.00000000 	
5.00000000 	-136.00000000 	8.00000000 	
5.00000000 	-136.00000000 	10.00000000 	
5.00000000 	-136.00000000 	10.00000000 	
5.00000000 	-136.00000000 	12.00000000 	
5.00000000 	-136.00000000 	10.00000000 	
5.00000000 	-136.00000000 	10.00000000 	
5.00000000 	-140.00000000 	8.00000000 	
5.00000000 	-140.00000000 	6.00000000 	
5.00000000 	-136.00000000 	4.00000000 	
5.00000000 	-136.00000000 	4.00000000 	
5.00000000 	-140.00000000 	6.00000000 	
5.00000000 	-144.00000000 	8.00000000 	
5.00000000 	-140.00000000 	6.00000000 	
5.00000000 	-144.00000000 	4.00000000 	
5.00000000 	-144.00000000 	2.00000000 	
5.00000000 	-144.00000000 	0.00000000 	
5.00000000 	-144.00000000 	0.00000000 	
5.00000000 	-144.00000000 	0.00000000 	
5.00000000 	-144.00000000 	2.00000000 	
5.00000000 	-140.00000000 	4.00000000 	
5.00000000 	-140.00000000 	4.00000000 	
5.00000000 	-136.00000000 	6.00000000 	
5.00000000 	-140.00000000 	4.00000000 	
5.00000000 	-132.00000000 	2.00000000 	
5.00000000 	-128.00000000 	4.00000000 	
5.00000000 	-128.00000000 	6.00000000 	
5.00000000 	-128.00000000 	6.00000000 	
5.00000000 	-124.00000000 	4.00000000 	
5.00000000 	-124.00000000 	6.00000000 	
5.00000000 	-120.00000000 	4.00000000 	
5.00000000 	-120.00000000 	2.00000000 	
5.00000000 	-112.00000000 	4.00000000 	
5.00000000 	-116.00000000 	2.00000000 	
5.00000000 	-116.00000000 	4.00000000 	
5.00000000 	-116.00000000 	4.00000000 	
5.00000000 	-108.00000000 	6.00000000 	
5.00000000 	-108.00000000 	6.00000000 	
5.00000000 	-108.00000000 	4.00000000 	
5.00000000 	-104.00000000 	2.00000000 	
5.00000000 	-104.00000000 	0.00000000 	
5.00000000 	-104.00000000 	0.00000000 	
5.00000000 	-104.00000000 	-2.00000000 	
5.00000000 	-108.00000000 	-4.00000000 	
5.00000000 	-108.00000000 	-4.00000000 	
5.00000000 	-108.00000000 	-4.00000000 	
5.00000000 	-108.00000000 	-2.00000000 	
5.00000000 	-112.00000000 	-4.00000000 	
5.00000000 	-112.00000000 	-4.00000000 	
5.00000000 	-116.00000000 	-2.00000000 	
5.00000000 	-116.00000000 	-2.00000000 	
5.00000000 	-116.00000000 	-2.00000000 	
5.00000000 	-120.00000000 	-4.00000000 	
5.00000000 	-120.00000000 	-4.00000000 	
5.00000000 	-112.00000000 	-6.00000000 	
5.00000000 	-112.00000000 	-6.00000000 	
5.00000000 	-108.00000000 	-8.00000000 	
5.00000000 	-104.00000000 	-6.00000000 	
5.00000000 	-104.00000000 	-6.00000000 	
5.00000000 	-100.00000000 	-8.00000000 	
5.00000000 	-104.00000000 	-6.00000000 	
5.00000000 	-108.00000000 	-8.00000000 	
5.00000000 	-100.00000000 	-10.00000000 	
5.00000000 	-100.00000000 	-10.00000000 	
5.00000000 	-100.00000000 	-10.00000000 	
5.00000000 	-100.00000000 	-12.00000000 	
5.00000000 	-100.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-16.00000000 	
5.00000000 	-104.00000000 	-16.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-14.00000000 	
5.00000000 	-104.00000000 	-12.00000000 	
5.00000000 	-104.00000000 	-12.00000000 	
5.00000000 	-108.00000000 	-14.00000000 	
5.00000000 	-108.00000000 	-14.00000000 	
5.00000000 	-108.00000000 	-16.00000000 	
5.00000000 	-108.00000000 	-18.00000000 	
5.00000000 	-104.00000000 	-16.00000000 	
5.00000000 	-108.00000000 	-18.00000000 	
5.00000000 	-108.00000000 	-16.00000000 	
5.00000000 	-108.00000000 	-16.00000000 	
5.00000000 	-112.00000000 	-14.00000000 	
5.00000000 	-108.00000000 	-16.00000000 	
5.00000000 	-108.00000000 	-16.00000000 	
5.00000000 	-108.00000000 	-18.00000000 	
5.00000000 	-112.00000000 	-20.00000000 	
5.00000000 	-112.00000000 	-22.00000000 	
5.00000000 	-112.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-28.00000000 	
5.00000000 	-108.00000000 	-28.00000000 	
5.00000000 	-112.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-24.00000000 	
5.00000000 	-104.00000000 	-22.00000000 	
5.00000000 	-104.00000000 	-22.00000000 	
5.00000000 	-104.00000000 	-24.00000000 	
5.00000000 	-104.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-28.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-28.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-20.00000000 	
5.00000000 	-104.00000000 	-22.00000000 	
5.00000000 	-100.00000000 	-24.00000000 	
5.00000000 	-100.00000000 	-22.00000000 	
5.00000000 	-100.00000000 	-22.00000000 	
5.00000000 	-100.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-28.00000000 	
5.00000000 	-112.00000000 	-30.00000000 	
5.00000000 	-116.00000000 	-28.00000000 	
5.00000000 	-116.00000000 	-26.00000000 	
5.00000000 	-112.00000000 	-24.00000000 	
5.00000000 	-112.00000000 	-26.00000000 	
5.00000000 	-116.00000000 	-24.00000000 	
5.00000000 	-120.00000000 	-26.00000000 	
5.00000000 	-120.00000000 	-26.00000000 	
5.00000000 	-116.00000000 	-28.00000000 	
5.00000000 	-112.00000000 	-30.00000000 	
5.00000000 	-112.00000000 	-30.00000000 	
5.00000000 	-112.00000000 	-30.00000000 	
5.00000000 	-112.00000000 	-32.00000000 	
5.00000000 	-120.00000000 	-34.00000000 	
5.00000000 	-116.00000000 	-32.00000000 	
5.00000000 	-112.00000000 	-34.00000000 	
5.00000000 	-108.00000000 	-32.00000000 	
5.00000000 	-108.00000000 	-32.00000000 	
5.00000000 	-104.00000000 	-30.00000000 	
5.00000000 	-112.00000000 	-28.00000000 	
5.00000000 	-112.00000000 	-26.00000000 	
5.00000000 	-108.00000000 	-24.00000000 	
5.00000000 	-108.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-22.00000000 	
5.00000000 	-108.00000000 	-20.00000000 	
5.00000000 	-104.00000000 	-22.00000000 	
5.00000000 	-104.00000000 	-20.00000000 	
5.00000000 	-100.00000000 	-18.00000000 	
5.00000000 	-96.00000000 	-16.00000000 	
5.00000000 	-96.00000000 	-18.00000000 	
5.00000000 	-96.00000000 	-20.00000000 	
5.00000000 	-92.00000000 	-22.00000000 	
5.00000000 	-92.00000000 	-24.00000000 	
5.00000000 	-96.00000000 	-26.00000000 	
5.00000000 	-96.00000000 	-24.00000000 	
5.00000000 	-96.00000000 	-24.00000000 	
5.00000000 	-96.00000000 	-26.00000000 	
5.00000000 	-96.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-28.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-96.00000000 	-24.00000000 	
5.00000000 	-96.00000000 	-24.00000000 	
5.00000000 	-96.00000000 	-22.00000000 	
5.00000000 	-100.00000000 	-24.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-26.00000000 	
5.00000000 	-104.00000000 	-28.00000000 	
5.00000000 	-108.00000000 	-30.00000000 	
5.00000000 	-112.00000000 	-32.00000000 	
5.00000000 	-116.00000000 	-30.00000000 	
5.00000000 	-116.00000000 	-28.00000000 	
5.00000000 	-116.00000000 	-30.00000000 	
5.00000000 	-120.00000000 	-32.00000000 	
5.00000000 	-120.00000000 	-34.00000000 	
5.00000000 	-120.00000000 	-36.00000000 	
5.00000000 	-120.00000000 	-36.00000000 	
5.00000000 	-124.00000000 	-38.00000000 	
5.00000000 	-124.00000000 	-36.00000000 	
5.00000000 	-120.00000000 	-34.00000000 	
5.00000000 	-120.00000000 	-34.00000000 	
5.00000000 	-116.00000000 	-32.00000000 	
5.00000000 	-116.00000000 	-30.00000000 	
5.00000000 	-116.00000000 	-28.00000000 	
5.00000000 	-120.00000000 	-26.00000000 	
5.00000000 	-120.00000000 	-28.00000000 	
5.00000000 	-124.00000000 	-30.00000000 	
5.00000000 	-116.00000000 	-32.00000000 	
5.00000000 	-116.00000000 	-34.00000000 	
5.00000000 	-116.00000000 	-36.00000000 	
5.00000000 	-112.00000000 	-34.00000000 	
5.00000000 	-112.00000000 	-34.00000000 	
5.00000000 	-112.00000000 	-32.00000000 	
5.00000000 	-108.00000000 	-34.00000000 	
5.00000000 	-112.00000000 	-36.00000000 	
5.00000000 	-112.00000000 	-36.00000000 	
5.00000000 	-112.00000000 	-38.00000000 	
5.00000000 	-112.00000000 	-38.00000000 	
5.00000000 	-112.00000000 	-40.00000000 	
5.00000000 	-112.00000000 	-40.00000000 	
5.00000000 	-112.00000000 	-40.00000000 	
5.00000000 	-112.00000000 	-42.00000000 	
5.00000000 	-112.00000000 	-40.00000000 	
5.00000000 	-112.00000000 	-38.00000000 	
5.00000000 	-116.00000000 	-40.00000000 	
5.00000000 	-116.00000000 	-38.00000000 	
5.00000000 	-116.00000000 	-38.00000000 	
5.00000000 	-120.00000000 	-40.00000000 	
5.00000000 	-120.00000000 	-42.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-124.00000000 	-46.00000000 	
5.00000000 	-124.00000000 	-48.00000000 	
5.00000000 	-124.00000000 	-46.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-124.00000000 	-44.00000000 	
5.00000000 	-128.00000000 	-42.00000000 	
5.00000000 	-128.00000000 	-44.00000000 	
5.00000000 	-128.00000000 	-42.00000000 	
5.00000000 	-128.00000000 	-40.00000000 	
5.00000000 	-132.00000000 	-42.00000000 	
5.00000000 	-132.00000000 	-42.00000000 	
5.00000000 	-132.00000000 	-40.00000000 	
5.00000000 	-132.00000000 	-42.00000000 	
5.00000000 	-136.00000000 	-44.00000000 	
5.00000000 	-136.00000000 	-46.00000000 	
5.00000000 	-136.00000000 	-46.00000000 	
5.00000000 	-132.00000000 	-44.00000000 	
5.00000000 	-140.00000000 	-46.00000000 	
5.00000000 	-144.00000000 	-48.00000000 	
5.00000000 	-144.00000000 	-46.00000000 	
5.00000000 	-144.00000000 	-46.00000000 	
5.00000000 	-144.00000000 	-46.00000000 	
5.00000000 	-144.00000000 	-46.00000000 	
5.00000000 	-140.00000000 	-44.00000000 	
5.00000000 	-140.00000000 	-46.00000000 	
5.00000000 	-140.00000000 	-48.00000000 	
5.00000000 	-140.00000000 	-48.00000000 	
5.00000000 	-140.00000000 	-46.00000000 	
5.00000000 	-144.00000000 	-44.00000000 	
5.00000000 	-144.00000000 	-44.00000000 	
5.00000000 	-140.00000000 	-46.00000000 	
5.00000000 	-140.00000000 	-48.00000000 	
5.00000000 	-136.00000000 	-46.00000000 	
5.00000000 	-144.00000000 	-48.00000000 	
5.00000000 	-144.00000000 	-48.00000000 	
5.00000000 	-148.00000000 	-46.00000000 	
5.00000000 	-140.00000000 	-48.00000000 	
5.00000000 	-140.00000000 	-48.00000000 	
5.00000000 	-140.00000000 	-50.00000000 	
5.00000000 	-140.00000000 	-50.00000000 	
5.00000000 	-140.00000000 	-50.00000000 	
5.00000000 	-140.00000000 	-50.00000000 	
5.00000000 	-140.00000000 	-50.00000000 	
